,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23
0,1971-72,23.0,TOT,ABA,SF,24.0,237.0,9.2,0.501,0.037,0.266,5.2,11.4,8.1,10.3,,22.3,24.3,,0.1,0.3,0.5,0.094,
1,1971-72,23.0,NYA,ABA,,8.0,14.0,1.9,0.436,0.0,0.333,0.0,6.7,3.5,10.3,,22.5,24.7,,0.0,0.0,0.0,-0.036,
2,1971-72,23.0,MMP,ABA,SF,16.0,223.0,9.7,0.505,0.039,0.262,5.5,11.7,8.4,10.3,,22.3,24.3,,0.2,0.3,0.5,0.102,
3,Career,,,ABA,,24.0,237.0,9.2,0.501,0.037,0.266,5.2,11.4,8.1,10.3,,22.3,24.3,,0.1,0.3,0.5,0.094,
4,,,,,,,,,,,,,,,,,,,,,,,,
5,1 season,,MMP,ABA,,16.0,223.0,9.7,0.505,0.039,0.262,5.5,11.7,8.4,10.3,,22.3,24.3,,0.2,0.3,0.5,0.102,
6,1 season,,NYA,ABA,,8.0,14.0,1.9,0.436,0.0,0.333,0.0,6.7,3.5,10.3,,22.5,24.7,,0.0,0.0,0.0,-0.036,
