,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1970-71,22.0,CLE,NBA,SG,73,725,10.4,0.431,0.173,,,7.6,19.6,,-0.6,0.2,-0.4,-0.025,
1,Career,,,NBA,,73,725,10.4,0.431,0.173,,,7.6,19.6,,-0.6,0.2,-0.4,-0.025,
