,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1948-49,25.0,FTW,BAA,,47,,,0.314,0.278,,,,,,-2.2,1.8,-0.4,,
1,1949-50,26.0,FTW,NBA,,66,,,0.379,0.368,,,,,,0.1,2.9,3.0,,
2,Career,,,TOT,,113,,,0.348,0.324,,,,,,-2.1,4.7,2.6,,
3,,,,NBA,,66,,,0.379,0.368,,,,,,0.1,2.9,3.0,,
4,,,,BAA,,47,,,0.314,0.278,,,,,,-2.2,1.8,-0.4,,
