,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,25.0,DNN,NBA,,54,,,0.343,0.485,,,,,,-1.0,-0.5,-1.5,,
1,Career,,,NBA,,54,,,0.343,0.485,,,,,,-1.0,-0.5,-1.5,,
