,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1971-72,24.0,BOS,NBA,PF,25,119,14.0,0.47,0.582,,,17.7,4.4,,0.0,0.2,0.3,0.103,
1,Career,,,NBA,,25,119,14.0,0.47,0.582,,,17.7,4.4,,0.0,0.2,0.3,0.103,
