,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2019-20,22.0,PHI,NBA,SG,65.0,1287.0,10.0,0.539,0.592,0.155,3.8,5.4,4.6,8.0,3.5,3.1,15.3,11.2,,0.3,2.0,2.3,0.086,,-2.8,3.1,0.3,0.8
1,2020-21,23.0,PHI,NBA,SG,65.0,1298.0,10.1,0.508,0.588,0.074,2.6,7.8,5.3,6.3,3.9,4.9,11.3,9.4,,0.1,2.7,2.8,0.102,,-2.6,4.5,1.9,1.3
2,2021-22,24.0,PHI,NBA,SG,66.0,1685.0,11.2,0.594,0.48,0.143,2.8,7.1,5.0,6.1,3.4,3.8,10.9,9.5,,1.2,2.5,3.7,0.107,,-2.2,3.3,1.1,1.3
3,2022-23,25.0,TOT,NBA,"SF,SG",71.0,1200.0,10.5,0.552,0.585,0.111,3.9,9.7,6.8,5.9,3.4,2.4,8.3,10.6,,0.6,1.5,2.1,0.086,,-2.7,2.2,-0.5,0.4
4,2022-23,25.0,PHI,NBA,SF,49.0,591.0,10.0,0.536,0.543,0.103,4.1,8.5,6.3,5.1,3.8,2.2,6.2,9.8,,0.3,0.9,1.3,0.102,,-3.2,3.3,0.1,0.3
5,2022-23,25.0,POR,NBA,SG,22.0,609.0,11.0,0.566,0.62,0.117,3.7,10.8,7.3,6.6,3.0,2.6,10.0,11.4,,0.3,0.6,0.9,0.07,,-2.2,1.1,-1.2,0.1
6,Career,,,NBA,,267.0,5470.0,10.5,0.551,0.558,0.123,3.2,7.4,5.4,6.6,3.6,3.6,11.5,10.1,,2.2,8.8,11.0,0.096,,-2.5,3.3,0.7,3.8
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4 seasons,,PHI,NBA,,245.0,4861.0,10.5,0.549,0.549,0.123,3.2,7.0,5.1,6.5,3.6,3.7,11.8,10.0,,1.9,8.2,10.1,0.1,,-2.6,3.6,1.0,3.7
9,1 season,,POR,NBA,,22.0,609.0,11.0,0.566,0.62,0.117,3.7,10.8,7.3,6.6,3.0,2.6,10.0,11.4,,0.3,0.6,0.9,0.07,,-2.2,1.1,-1.2,0.1
