,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,26.0,SHE,NBA,,51,,,0.42,0.292,,,,,,2.1,-0.3,1.9,,
1,Career,,,NBA,,51,,,0.42,0.292,,,,,,2.1,-0.3,1.9,,
