,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,23.0,ANA,ABA,PF,76.0,1492.0,17.7,0.483,0.005,0.258,,,14.8,8.5,11.9,22.5,,1.7,0.6,2.2,0.072,
1,1968-69,24.0,DLC,ABA,PF,42.0,479.0,13.1,0.45,0.009,0.38,,,11.1,9.6,11.9,23.2,,-0.2,0.3,0.1,0.014,
2,1969-70,25.0,DLC,ABA,PF,80.0,1536.0,15.9,0.496,0.015,0.363,,,12.9,11.0,15.6,21.8,,1.2,1.2,2.4,0.076,
3,1970-71,26.0,TEX,ABA,PF,71.0,970.0,14.3,0.463,0.095,0.256,,,13.6,11.1,13.9,20.7,,-0.2,1.0,0.8,0.039,
4,Career,,,ABA,,269.0,4477.0,15.9,0.479,0.028,0.305,,,13.5,10.0,13.6,22.0,,2.5,3.1,5.6,0.06,
5,,,,,,,,,,,,,,,,,,,,,,,
6,3 seasons,,"DLC,TEX",ABA,,193.0,2985.0,14.9,0.478,0.04,0.331,,,12.9,10.8,14.4,21.7,,0.8,2.5,3.3,0.054,
7,1 season,,ANA,ABA,,76.0,1492.0,17.7,0.483,0.005,0.258,,,14.8,8.5,11.9,22.5,,1.7,0.6,2.2,0.072,
