,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,26.0,SYR,NBA,PF,64.0,,,0.423,0.381,,,,,,2.0,3.2,5.1,,
1,1950-51,27.0,SYR,NBA,PF,63.0,,,0.406,0.399,,,,,,0.4,1.3,1.7,,
2,1951-52,28.0,TOT,NBA,PF,66.0,1508.0,11.6,0.419,0.299,,,,,,0.6,1.0,1.7,0.053,
3,1951-52,28.0,BLB,NBA,PF,35.0,958.0,10.1,0.399,0.273,,,,,,-0.1,0.5,0.4,0.02,
4,1951-52,28.0,ROC,NBA,PF,31.0,550.0,14.2,0.455,0.346,,,,,,0.7,0.5,1.3,0.11,
5,1952-53,29.0,ROC,NBA,PF,68.0,1288.0,9.6,0.413,0.369,,,,,,0.1,1.5,1.6,0.059,
6,1953-54,30.0,ROC,NBA,PF,72.0,1707.0,9.6,0.393,0.326,,,,,,-0.7,2.8,2.1,0.058,
7,1954-55,31.0,MLH,NBA,PF,53.0,1088.0,9.1,0.386,0.299,,,,,,-0.9,1.4,0.5,0.024,
8,1955-56,32.0,STL,NBA,PF,71.0,1480.0,7.9,0.37,0.34,,,,,,-1.6,2.0,0.4,0.012,
9,1956-57,33.0,TOT,NBA,PF,59.0,642.0,6.6,0.386,0.251,,,,,,-0.5,0.5,0.0,0.004,
10,1956-57,33.0,FTW,NBA,PF,22.0,219.0,8.2,0.413,0.263,,,,,,0.0,0.2,0.1,0.028,
11,1956-57,33.0,STL,NBA,PF,37.0,423.0,5.8,0.372,0.245,,,,,,-0.5,0.4,-0.1,-0.009,
12,Career,,,NBA,,516.0,7713.0,9.3,0.401,0.34,,,,,,-0.6,13.7,13.1,0.039,
13,,,,,,,,,,,,,,,,,,,,
14,3 seasons,,ROC,NBA,,171.0,3545.0,10.3,0.41,0.344,,,,,,0.1,4.8,4.9,0.066,
15,3 seasons,,"MLH,STL",NBA,,161.0,2991.0,8.0,0.376,0.31,,,,,,-2.9,3.8,0.8,0.013,
16,2 seasons,,SYR,NBA,,127.0,,,0.414,0.39,,,,,,2.4,4.5,6.9,,
17,1 season,,BLB,NBA,,35.0,958.0,10.1,0.399,0.273,,,,,,-0.1,0.5,0.4,0.02,
18,1 season,,FTW,NBA,,22.0,219.0,8.2,0.413,0.263,,,,,,0.0,0.2,0.1,0.028,
