,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1948-49,27.0,STB,BAA,,60.0,,,0.359,0.426,,,,,,0.3,0.0,0.3,,
1,1949-50,28.0,STB,NBA,,66.0,,,0.362,0.423,,,,,,-0.5,0.6,0.1,,
2,1950-51,29.0,PHW,NBA,,7.0,,,0.347,1.0,,,,,,0.0,0.1,0.0,,
3,Career,,,TOT,,133.0,,,0.36,0.428,,,,,,-0.2,0.6,0.4,,
4,,,,NBA,,73.0,,,0.362,0.431,,,,,,-0.5,0.6,0.1,,
5,,,,BAA,,60.0,,,0.359,0.426,,,,,,0.3,0.0,0.3,,
6,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,STB,BAA,,126.0,,,0.361,0.424,,,,,,-0.2,0.5,0.4,,
8,1 season,,PHW,NBA,,7.0,,,0.347,1.0,,,,,,0.0,0.1,0.0,,
