,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1947-48,29.0,BLB,BAA,,42,,,0.346,0.286,,,,,,0.5,0.3,0.9,,
1,Career,,,BAA,,42,,,0.346,0.286,,,,,,0.5,0.3,0.9,,
