,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,29.0,PTP,ABA,PF,17,331,6.3,0.409,0.0,0.367,,,13.8,5.4,22.3,10.1,,-0.1,0.4,0.2,0.036,
1,1968-69,30.0,MNP,ABA,PF,10,95,3.5,0.263,0.0,0.385,,,14.0,1.3,11.6,6.4,,-0.2,0.1,0.0,-0.007,
2,Career,,,ABA,,27,426,5.7,0.383,0.0,0.37,,,13.9,4.5,20.6,9.3,,-0.3,0.5,0.2,0.026,
