,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,25.0,ROC,NBA,PF,68.0,,,0.412,0.183,,,,,,1.9,2.5,4.3,,
1,1950-51,26.0,ROC,NBA,PF,67.0,,,0.463,0.23,,,,,,4.3,2.2,6.5,,
2,1951-52,27.0,ROC,NBA,PF,66.0,2606.0,15.6,0.451,0.228,,,,,,2.7,2.3,5.0,0.093,
3,1952-53,28.0,ROC,NBA,PF,70.0,2625.0,17.1,0.454,0.278,,,,,,2.8,3.9,6.7,0.122,
4,1953-54,29.0,ROC,NBA,PF,71.0,2377.0,14.9,0.432,0.254,,,,,,1.4,4.4,5.8,0.117,
5,1954-55,30.0,ROC,NBA,PF,72.0,2482.0,18.6,0.488,0.211,,,,,,4.3,1.9,6.2,0.121,
6,1955-56,31.0,TOT,NBA,PF,75.0,2738.0,15.1,0.453,0.263,,,,,,2.2,4.1,6.4,0.112,
7,1955-56,31.0,ROC,NBA,PF,34.0,1369.0,15.2,0.454,0.264,,,,,,1.1,2.3,3.4,0.119,
8,1955-56,31.0,STL,NBA,PF,41.0,1369.0,15.1,0.453,0.262,,,,,,1.1,1.9,3.0,0.105,
9,1956-57,32.0,STL,NBA,PF,72.0,2145.0,14.7,0.446,0.208,,,,,,1.7,2.4,4.1,0.091,
10,1957-58,33.0,STL,NBA,PF,72.0,1506.0,13.8,0.442,0.234,,,,,,1.0,1.6,2.6,0.084,
11,Career,,,NBA,,633.0,16479.0,15.8,0.451,0.233,,,,,,22.3,25.4,47.7,0.107,
12,,,,,,,,,,,,,,,,,,,,
13,7 seasons,,ROC,NBA,,448.0,11459.0,16.4,0.452,0.234,,,,,,18.5,19.5,38.0,0.114,
14,3 seasons,,STL,NBA,,185.0,5020.0,14.6,0.447,0.23,,,,,,3.8,5.9,9.7,0.093,
