,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,28.0,PHW,BAA,,60,,,0.322,0.15,,,,,,1.5,2.0,3.5,,
1,1947-48,29.0,PHW,BAA,,43,,,0.308,0.151,,,,,,-0.3,1.4,1.1,,
2,1948-49,30.0,PHW,BAA,,58,,,0.357,0.193,,,,,,-0.3,1.6,1.3,,
3,Career,,,BAA,,161,,,0.33,0.164,,,,,,1.0,5.0,6.0,,
