,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1992-93,22.0,DEN,NBA,PF,82.0,2749.0,16.6,0.549,0.014,0.331,10.5,18.2,14.3,8.2,1.3,2.4,12.2,18.5,,4.1,3.8,8.0,0.139,,0.4,0.4,0.8,2.0
1,1993-94,23.0,DEN,NBA,PF,79.0,2699.0,15.9,0.542,0.024,0.373,9.4,18.4,14.0,10.0,1.2,1.9,13.3,20.4,,3.5,4.1,7.6,0.135,,0.2,0.4,0.6,1.8
2,1994-95,24.0,DEN,NBA,PF,6.0,58.0,13.1,0.434,0.0,0.24,14.9,20.1,17.6,11.1,0.9,6.3,15.3,25.4,,0.0,0.1,0.0,0.032,,-4.9,0.5,-4.4,0.0
3,1995-96,25.0,DEN,NBA,SF,45.0,1269.0,12.1,0.474,0.051,0.343,8.4,20.9,14.7,9.6,1.5,1.9,14.3,20.4,,-0.5,1.5,1.0,0.039,,-3.2,0.1,-3.1,-0.3
4,1996-97,26.0,DEN,NBA,PF,55.0,2002.0,18.2,0.529,0.255,0.278,6.2,15.7,11.0,12.7,1.1,1.4,9.3,28.0,,2.7,0.9,3.6,0.087,,2.2,-1.7,0.5,1.3
5,1997-98,27.0,DEN,NBA,SF,76.0,2575.0,14.4,0.484,0.2,0.254,6.5,18.8,12.5,15.9,1.4,1.4,13.4,22.9,,0.7,0.7,1.4,0.025,,-0.2,-2.0,-2.1,-0.1
6,1998-99,28.0,ATL,NBA,PF,20.0,539.0,11.8,0.47,0.026,0.321,5.5,18.1,11.8,6.8,0.8,1.0,13.6,21.9,,0.0,0.8,0.8,0.074,,-2.4,-0.2,-2.6,-0.1
7,1999-00,29.0,ATL,NBA,PF,58.0,1309.0,13.9,0.481,0.045,0.205,8.2,16.1,12.1,7.6,1.3,1.3,9.3,18.9,,1.1,0.8,1.9,0.07,,-1.0,-0.9,-1.9,0.0
8,2000-01,30.0,MIN,NBA,PF,82.0,1948.0,16.0,0.524,0.034,0.333,11.6,17.5,14.5,7.5,1.8,2.7,12.8,19.6,,2.9,2.3,5.2,0.127,,-0.9,-0.3,-1.2,0.4
9,2001-02,31.0,MIA,NBA,SF,66.0,1684.0,9.1,0.48,0.274,0.186,7.5,12.4,10.0,5.6,1.0,1.7,13.0,15.9,,0.0,2.2,2.2,0.063,,-2.8,0.4,-2.4,-0.2
10,2002-03,32.0,MIA,NBA,PF,55.0,784.0,11.0,0.476,0.408,0.252,6.3,17.1,11.6,3.5,1.0,1.5,9.6,19.3,,0.2,0.9,1.1,0.065,,-2.1,-0.6,-2.7,-0.1
11,Career,,,NBA,,624.0,17616.0,14.6,0.512,0.124,0.295,8.4,17.4,12.9,9.6,1.3,1.8,12.1,20.7,,14.6,18.2,32.8,0.089,,-0.5,-0.4,-1.0,4.6
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6 seasons,,DEN,NBA,,343.0,11352.0,15.7,0.52,0.118,0.311,8.3,18.3,13.3,11.3,1.3,1.8,12.3,21.9,,10.5,11.1,21.6,0.091,,0.1,-0.5,-0.4,4.6
14,2 seasons,,MIA,NBA,,121.0,2468.0,9.7,0.478,0.324,0.21,7.1,13.9,10.5,4.9,1.0,1.6,11.8,17.0,,0.1,3.1,3.3,0.063,,-2.6,0.1,-2.5,-0.3
15,1 season,,MIN,NBA,,82.0,1948.0,16.0,0.524,0.034,0.333,11.6,17.5,14.5,7.5,1.8,2.7,12.8,19.6,,2.9,2.3,5.2,0.127,,-0.9,-0.3,-1.2,0.4
16,2 seasons,,ATL,NBA,,78.0,1848.0,13.3,0.478,0.04,0.239,7.4,16.7,12.0,7.3,1.1,1.2,10.6,19.8,,1.1,1.6,2.7,0.071,,-1.4,-0.7,-2.1,0.0
