,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1968-69,23.0,MMF,ABA,PG,28,531,4.7,0.394,0.014,0.411,,,4.1,18.7,24.2,15.5,,-0.5,0.5,-0.1,-0.005,
1,Career,,,ABA,,28,531,4.7,0.394,0.014,0.411,,,4.1,18.7,24.2,15.5,,-0.5,0.5,-0.1,-0.005,
