,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2019-20,20.0,IND,NBA,C,54.0,471.0,12.1,0.523,0.28,0.22,5.9,18.7,12.3,6.7,1.0,6.9,14.5,17.9,,-0.1,0.8,0.7,0.067,,-4.1,1.8,-2.3,0.0
1,2020-21,21.0,IND,NBA,C,45.0,561.0,16.3,0.523,0.407,0.314,11.7,17.3,14.5,8.9,0.8,8.7,7.1,18.1,,0.7,0.8,1.5,0.129,,-2.0,1.0,-1.0,0.1
2,2021-22,22.0,IND,NBA,C,50.0,729.0,18.0,0.595,0.317,0.373,11.9,15.3,13.5,11.2,1.4,5.0,13.6,19.9,,1.3,0.6,1.9,0.122,,-0.2,-0.6,-0.8,0.2
3,2022-23,23.0,TOT,NBA,C,38.0,457.0,17.1,0.582,0.208,0.336,15.0,18.7,16.8,12.1,1.7,5.3,13.3,15.4,,0.8,0.6,1.3,0.141,,-0.8,1.1,0.3,0.3
4,2022-23,23.0,IND,NBA,C,21.0,202.0,13.9,0.551,0.269,0.462,13.8,13.2,13.5,12.1,2.1,4.3,16.1,15.5,,0.2,0.2,0.4,0.087,,-2.3,1.2,-1.1,0.0
5,2022-23,23.0,ORL,NBA,C,17.0,255.0,19.7,0.606,0.164,0.247,15.9,23.1,19.5,12.2,1.3,6.1,11.0,15.3,,0.6,0.4,1.0,0.184,,0.4,1.0,1.3,0.2
6,Career,,,NBA,,187.0,2218.0,16.1,0.559,0.315,0.319,11.2,17.2,14.2,9.8,1.2,6.4,12.1,18.1,,2.6,2.7,5.4,0.116,,-1.6,0.7,-0.9,0.6
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,4 seasons,,IND,NBA,,170.0,1963.0,15.7,0.554,0.332,0.327,10.6,16.4,13.5,9.5,1.2,6.4,12.2,18.4,,2.0,2.3,4.4,0.107,,-1.8,0.6,-1.2,0.4
9,1 season,,ORL,NBA,,17.0,255.0,19.7,0.606,0.164,0.247,15.9,23.1,19.5,12.2,1.3,6.1,11.0,15.3,,0.6,0.4,1.0,0.184,,0.4,1.0,1.3,0.2
