,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2021-22,26.0,DEN,NBA,PF,13,38,9.6,0.418,0.533,0.267,21.3,19.9,20.6,10.8,1.3,2.4,19.3,24.0,,-0.1,0.0,0.0,-0.015,,-6.1,-2.7,-8.8,-0.1
1,Career,,,NBA,,13,38,9.6,0.418,0.533,0.267,21.3,19.9,20.6,10.8,1.3,2.4,19.3,24.0,,-0.1,0.0,0.0,-0.015,,-6.1,-2.7,-8.8,-0.1
