,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1987-88,23.0,UTA,NBA,SG,36.0,225.0,1.9,0.428,0.146,0.271,2.0,5.0,3.6,12.7,1.3,0.3,25.1,13.0,,-0.4,0.2,-0.1,-0.026,,-7.4,-0.5,-7.9,-0.3
1,1988-89,24.0,UTA,NBA,SG,19.0,176.0,3.7,0.396,0.03,0.333,2.7,4.1,3.5,15.4,2.5,0.0,25.6,12.2,,-0.3,0.2,0.0,-0.006,,-6.3,1.5,-4.8,-0.1
2,1990-91,26.0,GSW,NBA,SG,5.0,21.0,0.7,0.266,0.0,2.0,10.5,5.2,7.9,21.2,0.0,0.0,26.2,14.5,,0.0,0.0,-0.1,-0.116,,-6.1,-3.4,-9.4,0.0
3,1991-92,27.0,SEA,NBA,SG,44.0,239.0,9.8,0.512,0.132,0.491,2.8,9.8,6.3,28.6,0.4,0.5,23.7,14.9,,0.1,0.1,0.2,0.036,,-1.6,-1.5,-3.2,-0.1
4,1992-93,28.0,BOS,NBA,SG,7.0,41.0,14.9,0.444,0.077,1.077,0.0,2.7,1.4,30.5,2.5,1.5,13.5,23.5,,0.0,0.0,0.0,0.054,,0.0,-0.5,-0.5,0.0
5,Career,,,NBA,,111.0,702.0,5.8,0.448,0.107,0.467,2.6,6.3,4.5,20.1,1.3,0.4,23.6,14.1,,-0.6,0.6,0.0,0.002,,-4.7,-0.4,-5.1,-0.6
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,UTA,NBA,,55.0,401.0,2.7,0.415,0.099,0.296,2.3,4.6,3.5,13.9,1.8,0.1,25.3,12.7,,-0.6,0.5,-0.1,-0.018,,-6.9,0.4,-6.6,-0.5
8,1 season,,SEA,NBA,,44.0,239.0,9.8,0.512,0.132,0.491,2.8,9.8,6.3,28.6,0.4,0.5,23.7,14.9,,0.1,0.1,0.2,0.036,,-1.6,-1.5,-3.2,-0.1
9,1 season,,BOS,NBA,,7.0,41.0,14.9,0.444,0.077,1.077,0.0,2.7,1.4,30.5,2.5,1.5,13.5,23.5,,0.0,0.0,0.0,0.054,,0.0,-0.5,-0.5,0.0
10,1 season,,GSW,NBA,,5.0,21.0,0.7,0.266,0.0,2.0,10.5,5.2,7.9,21.2,0.0,0.0,26.2,14.5,,0.0,0.0,-0.1,-0.116,,-6.1,-3.4,-9.4,0.0
