,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,23.0,SYR,NBA,PF,4,21,4.8,0.256,0.5,,,,,,-0.1,0.0,-0.1,-0.134,
1,Career,,,NBA,,4,21,4.8,0.256,0.5,,,,,,-0.1,0.0,-0.1,-0.134,
