,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1990-91,23.0,MIN,NBA,C,10.0,20.0,20.3,0.472,0.083,0.333,0.0,12.4,5.8,0.0,2.6,12.7,0.0,29.6,,0.0,0.0,0.1,0.142,,-2.8,3.6,0.8,0.0
1,1991-92,24.0,HOU,NBA,C,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.005,,-4.3,-4.8,-9.1,0.0
2,Career,,,NBA,,11.0,22.0,18.5,0.472,0.083,0.333,0.0,11.3,5.3,0.0,2.4,11.5,0.0,26.9,,0.0,0.0,0.1,0.129,,-3.0,2.9,-0.1,0.0
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,MIN,NBA,,10.0,20.0,20.3,0.472,0.083,0.333,0.0,12.4,5.8,0.0,2.6,12.7,0.0,29.6,,0.0,0.0,0.1,0.142,,-2.8,3.6,0.8,0.0
5,1 season,,HOU,NBA,,1.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.005,,-4.3,-4.8,-9.1,0.0
