,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1975-76,25.0,ATL,NBA,SF,32,172,5.5,0.31,0.372,7.6,19.8,13.5,3.0,0.5,2.8,,-0.4,0.1,-0.2,-0.063,,-4.9,-0.8,-5.7,-0.2
1,Career,,,NBA,,32,172,5.5,0.31,0.372,7.6,19.8,13.5,3.0,0.5,2.8,,-0.4,0.1,-0.2,-0.063,,-4.9,-0.8,-5.7,-0.2
