,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1948-49,29.0,WSC,BAA,,56,,,0.368,0.337,,,,,,0.2,1.8,2.0,,
1,Career,,,BAA,,56,,,0.368,0.337,,,,,,0.2,1.8,2.0,,
