,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1958-59,22.0,SYR,NBA,C,64.0,726.0,10.7,0.417,0.483,,,,,,-0.1,0.9,0.7,0.049,
1,1959-60,23.0,SYR,NBA,C,71.0,1119.0,12.3,0.404,0.357,,,,,,-0.8,1.3,0.5,0.022,
2,1963-64,27.0,PHI,NBA,C,76.0,1286.0,10.5,0.422,0.329,,,,,,-0.9,1.0,0.1,0.004,
3,1964-65,28.0,TOT,NBA,C,68.0,1294.0,13.2,0.438,0.312,,,,7.9,,-0.1,1.5,1.4,0.052,
4,1964-65,28.0,PHI,NBA,C,38.0,729.0,12.1,0.426,0.267,,,,8.1,,-0.3,0.8,0.4,0.03,
5,1964-65,28.0,SFW,NBA,C,30.0,565.0,14.5,0.454,0.374,,,,7.7,,0.2,0.8,0.9,0.081,
6,1965-66,29.0,CIN,NBA,C,57.0,782.0,11.6,0.444,0.255,,,,7.2,,-0.1,0.6,0.5,0.031,
7,1966-67,30.0,CIN,NBA,C,77.0,1905.0,12.0,0.443,0.247,,,,10.6,,-0.5,1.4,1.0,0.024,
8,1967-68,31.0,CIN,NBA,C,81.0,2637.0,15.5,0.509,0.266,,,,10.0,,3.4,0.7,4.2,0.076,
9,1968-69,32.0,CIN,NBA,C,82.0,2540.0,16.1,0.486,0.259,,,,12.8,,2.5,0.5,3.0,0.057,
10,1969-70,33.0,CIN,NBA,C,76.0,2448.0,13.6,0.462,0.246,,,,9.4,,-0.7,2.2,1.5,0.029,
11,1970-71,34.0,TOT,NBA,C,54.0,737.0,12.1,0.431,0.276,,,14.2,10.9,,-0.6,0.9,0.3,0.022,
12,1970-71,34.0,CIN,NBA,C,1.0,23.0,-4.5,0.188,0.0,,,13.7,5.2,,-0.2,0.0,-0.2,-0.449,
13,1970-71,34.0,PHI,NBA,C,53.0,714.0,12.6,0.442,0.291,,,14.3,11.1,,-0.4,0.9,0.6,0.038,
14,Career,,,NBA,,706.0,15474.0,13.4,0.458,0.284,,,14.2,10.2,,2.2,11.1,13.3,0.041,
15,,,,,,,,,,,,,,,,,,,,
16,6 seasons,,CIN,NBA,,374.0,10335.0,14.2,0.475,0.254,,,13.7,10.4,,4.5,5.5,9.9,0.046,
17,5 seasons,,"SYR,PHI",NBA,,302.0,4574.0,11.6,0.42,0.344,,,14.3,9.6,,-2.4,4.8,2.4,0.025,
18,1 season,,SFW,NBA,,30.0,565.0,14.5,0.454,0.374,,,,7.7,,0.2,0.8,0.9,0.081,
