,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1973-74,22.0,ATL,NBA,SF,77.0,1715.0,12.8,0.493,,0.343,10.2,15.8,12.9,8.9,0.7,0.5,,,,1.2,1.1,2.3,0.063,,-1.5,-1.7,-3.2,-0.5
1,1974-75,23.0,ATL,NBA,SF,73.0,1986.0,13.9,0.513,,0.365,8.4,13.3,10.7,9.5,1.2,0.4,,,,3.0,1.2,4.2,0.101,,0.2,-0.7,-0.6,0.7
2,1975-76,24.0,ATL,NBA,PF,75.0,1758.0,12.6,0.512,,0.43,8.3,15.5,11.8,10.1,1.2,0.5,,,,1.7,1.0,2.6,0.072,,-1.1,-0.8,-1.9,0.0
3,1976-77,25.0,ATL,NBA,SF,77.0,1405.0,10.5,0.53,,0.429,5.6,12.4,8.9,10.2,1.5,0.3,,,,0.8,0.9,1.7,0.058,,-2.3,0.0,-2.3,-0.1
4,1977-78,26.0,ATL,NBA,SF,75.0,1594.0,11.4,0.557,,0.494,9.1,11.7,10.3,9.1,1.6,0.3,19.0,15.4,,2.1,1.5,3.7,0.11,,-1.4,-0.3,-1.7,0.1
5,1978-79,27.0,CHI,NBA,SF,77.0,1265.0,9.4,0.539,,0.309,7.2,13.3,10.3,10.8,0.7,0.4,19.8,14.2,,0.9,0.8,1.7,0.064,,-2.3,-0.4,-2.7,-0.2
6,1979-80,28.0,TOT,NBA,SF,32.0,385.0,5.1,0.444,0.0,0.457,7.4,12.7,10.0,6.3,0.4,0.6,18.7,16.5,,-0.3,0.4,0.1,0.012,,-5.0,-0.9,-5.9,-0.5
7,1979-80,28.0,UTA,NBA,SF,4.0,24.0,-0.5,0.228,0.0,0.571,25.4,18.8,21.9,19.5,0.0,0.0,36.3,24.6,,-0.1,0.0,-0.1,-0.273,,-5.0,-0.8,-5.7,-0.1
8,1979-80,28.0,ATL,NBA,SF,28.0,361.0,5.4,0.46,0.0,0.449,6.2,12.3,9.2,5.4,0.4,0.7,17.0,16.0,,-0.1,0.4,0.2,0.031,,-5.0,-0.9,-5.9,-0.4
9,Career,,,NBA,,486.0,10108.0,11.7,0.517,0.0,0.393,8.2,13.7,10.9,9.6,1.1,0.4,19.3,15.1,,9.4,6.9,16.2,0.077,,-1.4,-0.7,-2.1,-0.4
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,6 seasons,,ATL,NBA,,405.0,8819.0,12.1,0.515,0.0,0.403,8.3,13.8,10.9,9.4,1.2,0.4,18.7,15.5,,8.6,6.0,14.7,0.08,,-1.3,-0.7,-2.0,-0.1
12,1 season,,CHI,NBA,,77.0,1265.0,9.4,0.539,,0.309,7.2,13.3,10.3,10.8,0.7,0.4,19.8,14.2,,0.9,0.8,1.7,0.064,,-2.3,-0.4,-2.7,-0.2
13,1 season,,UTA,NBA,,4.0,24.0,-0.5,0.228,0.0,0.571,25.4,18.8,21.9,19.5,0.0,0.0,36.3,24.6,,-0.1,0.0,-0.1,-0.273,,-5.0,-0.8,-5.7,-0.1
