,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1982-83,22.0,CHI,NBA,SG,76.0,2081.0,14.1,0.508,0.025,0.28,4.5,8.9,6.7,20.3,1.6,0.3,15.3,24.8,,1.3,0.9,2.1,0.049,,-0.7,-1.4,-2.1,-0.1
1,1983-84,23.0,CHI,NBA,SG,82.0,2449.0,15.8,0.531,0.026,0.322,2.8,8.3,5.5,17.6,2.1,0.3,13.6,27.4,,1.5,2.2,3.7,0.072,,-0.2,-0.5,-0.6,0.8
2,1984-85,24.0,CHI,NBA,SG,79.0,2101.0,15.2,0.517,0.027,0.226,3.2,8.1,5.7,14.6,1.6,0.1,11.2,27.3,,1.4,1.2,2.6,0.059,,-0.5,-1.5,-2.1,-0.1
3,1985-86,25.0,CHI,NBA,SG,35.0,723.0,18.1,0.511,0.017,0.421,3.0,7.8,5.3,15.6,1.5,0.4,10.7,35.1,,0.9,0.1,1.0,0.066,,0.6,-2.8,-2.2,0.0
4,1986-87,26.0,LAC,NBA,SG,49.0,924.0,11.8,0.465,0.02,0.316,3.8,6.3,4.9,13.8,2.2,0.5,11.3,27.2,,-0.6,0.4,-0.3,-0.014,,-3.3,-1.7,-4.9,-0.7
5,1987-88,27.0,LAC,NBA,SG,67.0,1282.0,16.8,0.505,0.016,0.415,5.0,7.9,6.4,15.5,2.6,0.2,12.1,32.2,,0.1,1.2,1.3,0.05,,0.1,-0.2,-0.1,0.6
6,1988-89,28.0,LAC,NBA,SG,69.0,1722.0,16.3,0.511,0.009,0.297,4.3,8.4,6.3,14.2,2.4,0.2,10.1,27.7,,1.1,1.0,2.0,0.056,,-0.3,-1.0,-1.3,0.3
7,1989-90,29.0,SEA,NBA,SG,30.0,491.0,10.0,0.459,0.021,0.275,4.1,8.2,6.1,10.3,1.2,0.0,11.2,25.8,,-0.1,0.2,0.1,0.012,,-3.6,-1.4,-5.0,-0.4
8,1990-91,30.0,SEA,NBA,SG,30.0,299.0,14.5,0.505,0.006,0.4,4.3,8.5,6.4,8.4,1.2,0.2,9.4,28.3,,0.2,0.1,0.3,0.054,,-0.2,-2.6,-2.8,0.0
9,1991-92,31.0,SEA,NBA,SG,11.0,98.0,3.2,0.352,0.027,0.432,2.3,12.0,7.1,5.4,2.6,0.6,18.5,23.2,,-0.3,0.1,-0.3,-0.124,,-7.3,-1.7,-9.0,-0.2
10,Career,,,NBA,,528.0,12170.0,15.1,0.508,0.021,0.313,3.8,8.2,6.0,15.8,1.9,0.2,12.2,27.9,,5.3,7.3,12.7,0.05,,-0.7,-1.2,-1.9,0.3
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4 seasons,,CHI,NBA,,272.0,7354.0,15.4,0.518,0.025,0.295,3.4,8.4,5.9,17.3,1.8,0.2,13.0,27.4,,5.0,4.4,9.4,0.061,,-0.4,-1.3,-1.6,0.7
13,3 seasons,,LAC,NBA,,185.0,3928.0,15.4,0.499,0.014,0.341,4.4,7.7,6.0,14.5,2.4,0.3,11.1,29.1,,0.5,2.6,3.1,0.038,,-0.9,-0.9,-1.8,0.2
14,3 seasons,,SEA,NBA,,71.0,888.0,10.8,0.466,0.016,0.333,4.0,8.7,6.3,9.1,1.4,0.1,11.3,26.3,,-0.2,0.4,0.2,0.011,,-2.8,-1.9,-4.7,-0.6
