,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1961-62,22.0,CIN,NBA,C,58.0,344.0,9.6,0.434,0.452,,,,,,-0.1,0.2,0.1,0.014,
1,1962-63,23.0,TOT,NBA,C,53.0,1000.0,12.3,0.498,0.382,,,,,,0.9,0.9,1.7,0.083,
2,1962-63,23.0,STL,NBA,C,27.0,271.0,10.5,0.479,0.488,,,,,,0.1,0.4,0.5,0.092,
3,1962-63,23.0,NYK,NBA,C,26.0,729.0,13.0,0.505,0.347,,,,,,0.8,0.5,1.2,0.08,
4,1963-64,24.0,TOT,NBA,C,19.0,259.0,5.8,0.424,0.288,,,,,,-0.1,0.2,0.0,0.008,
5,1963-64,24.0,NYK,NBA,C,7.0,106.0,9.5,0.546,0.56,,,,,,0.2,0.0,0.2,0.076,
6,1963-64,24.0,STL,NBA,C,12.0,153.0,3.2,0.336,0.122,,,,,,-0.3,0.2,-0.1,-0.039,
7,1964-65,25.0,BOS,NBA,C,3.0,25.0,13.0,0.6,0.0,,,,14.9,,0.0,0.1,0.1,0.241,
8,Career,,,NBA,,133.0,1628.0,10.7,0.473,0.384,,,,14.9,,0.7,1.3,2.0,0.059,
9,,,,,,,,,,,,,,,,,,,,
10,1 season,,CIN,NBA,,58.0,344.0,9.6,0.434,0.452,,,,,,-0.1,0.2,0.1,0.014,
11,2 seasons,,STL,NBA,,39.0,424.0,7.9,0.435,0.364,,,,,,-0.2,0.5,0.4,0.045,
12,2 seasons,,NYK,NBA,,33.0,835.0,12.6,0.509,0.367,,,,,,0.9,0.5,1.4,0.079,
13,1 season,,BOS,NBA,,3.0,25.0,13.0,0.6,0.0,,,,14.9,,0.0,0.1,0.1,0.241,
