,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1972-73,23.0,SEA,NBA,SF,77.0,1225.0,9.3,0.421,0.218,,,8.7,6.7,,,,-1.3,0.4,-0.9,-0.036,,,,,
1,1973-74,24.0,SEA,NBA,SF,67.0,1019.0,8.4,0.413,0.161,4.6,12.3,8.3,4.5,0.9,0.6,,-0.9,0.6,-0.3,-0.014,,-4.1,-1.8,-5.9,-1.0
2,1974-75,25.0,NOJ,NBA,SF,73.0,1668.0,10.2,0.456,0.256,4.5,10.4,7.4,4.2,1.6,0.4,,-0.6,1.0,0.4,0.012,,-3.2,-1.3,-4.5,-1.1
3,1975-76,26.0,NOJ,NBA,SF,56.0,1051.0,12.2,0.472,0.257,3.9,9.8,6.9,7.9,1.3,0.9,,0.1,0.9,1.1,0.049,,-1.9,-0.9,-2.9,-0.2
4,1976-77,27.0,NOJ,NBA,SF,40.0,526.0,12.2,0.472,0.107,3.5,9.4,6.5,6.9,1.6,1.1,,-0.1,0.5,0.4,0.04,,-2.5,-0.5,-2.9,-0.1
5,Career,,,NBA,,313.0,5489.0,10.2,0.445,0.213,4.3,10.6,7.7,5.8,1.3,0.6,,-2.8,3.5,0.7,0.006,,-3.0,-1.2,-4.3,-2.4
6,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3 seasons,,NOJ,NBA,,169.0,3245.0,11.2,0.464,0.229,4.2,10.1,7.1,5.8,1.5,0.6,,-0.6,2.5,1.9,0.028,,-2.7,-1.1,-3.7,-1.4
8,2 seasons,,SEA,NBA,,144.0,2244.0,8.8,0.417,0.191,4.6,12.3,8.5,5.7,0.9,0.6,,-2.2,1.0,-1.2,-0.026,,-4.1,-1.8,-5.9,-1.0
