,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23
0,1971-72,25.0,DLC,ABA,,1,2,-10.4,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.016,
1,Career,,,ABA,,1,2,-10.4,,,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.016,
