,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1957-58,25.0,PHW,NBA,SF,53,373,14.3,0.389,0.317,,,,,,-0.5,0.4,-0.1,-0.014,
1,1958-59,26.0,PHW,NBA,SF,29,205,8.9,0.339,0.2,,,,,,-0.8,0.2,-0.6,-0.135,
2,Career,,,NBA,,82,578,12.4,0.372,0.276,,,,,,-1.3,0.6,-0.7,-0.057,
