,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1968-69,21.0,LAS,ABA,C,58.0,1317.0,9.1,0.463,0.002,0.665,,,11.1,5.6,18.5,19.4,,0.0,0.7,0.7,0.027,
1,1969-70,22.0,NYA,ABA,C,4.0,74.0,3.7,0.307,0.0,0.5,,,16.2,0.0,9.3,16.4,,-0.3,0.1,-0.2,-0.117,
2,Career,,,ABA,,62.0,1391.0,8.8,0.455,0.002,0.657,,,11.3,5.3,18.1,19.2,,-0.3,0.8,0.6,0.019,
3,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,LAS,ABA,,58.0,1317.0,9.1,0.463,0.002,0.665,,,11.1,5.6,18.5,19.4,,0.0,0.7,0.7,0.027,
5,1 season,,NYA,ABA,,4.0,74.0,3.7,0.307,0.0,0.5,,,16.2,0.0,9.3,16.4,,-0.3,0.1,-0.2,-0.117,
