,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1946-47,30.0,PIT,BAA,,57,,,0.325,0.338,,,,,,1.2,-0.5,0.7,,
1,Career,,,BAA,,57,,,0.325,0.338,,,,,,1.2,-0.5,0.7,,
