,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,27.0,DNR,ABA,PF,67.0,1287.0,9.7,0.416,0.004,0.199,,,13.6,4.6,14.4,17.2,,-0.9,2.0,1.1,0.042,
1,1968-69,28.0,NYA,ABA,PF,76.0,1550.0,8.5,0.447,0.007,0.283,,,13.1,4.7,17.9,14.6,,-0.4,0.9,0.5,0.015,
2,1969-70,29.0,NOB,ABA,PF,68.0,753.0,10.2,0.48,0.0,0.247,,,10.8,7.8,15.5,16.8,,0.2,0.9,1.2,0.073,
3,Career,,,ABA,,211.0,3590.0,9.3,0.442,0.004,0.242,,,12.8,5.3,16.1,16.0,,-1.1,3.9,2.8,0.037,
4,,,,,,,,,,,,,,,,,,,,,,,
5,1 season,,NYA,ABA,,76.0,1550.0,8.5,0.447,0.007,0.283,,,13.1,4.7,17.9,14.6,,-0.4,0.9,0.5,0.015,
6,1 season,,NOB,ABA,,68.0,753.0,10.2,0.48,0.0,0.247,,,10.8,7.8,15.5,16.8,,0.2,0.9,1.2,0.073,
7,1 season,,DNR,ABA,,67.0,1287.0,9.7,0.416,0.004,0.199,,,13.6,4.6,14.4,17.2,,-0.9,2.0,1.1,0.042,
