,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23
0,1969-70,22.0,MIL,NBA,SF,41.0,292.0,9.0,0.437,,0.257,,,,11.0,,,,,-0.2,0.3,0.1,0.011,
1,1970-71,23.0,MIL,NBA,SF,2.0,43.0,3.6,0.166,,0.583,,,6.6,30.8,,,,,-0.2,0.1,-0.2,-0.189,
2,1971-72,24.0,NYA,ABA,SF,4.0,20.0,0.7,0.5,0.0,0.0,5.0,4.7,4.9,5.9,,50.0,7.8,,0.0,0.0,0.0,0.026,
3,Career,,,TOT,,47.0,355.0,7.9,0.408,0.0,0.285,5.0,4.7,6.1,13.1,,50.0,7.8,,-0.4,0.3,-0.1,-0.013,
4,,,,NBA,,43.0,335.0,8.3,0.407,,0.289,,,6.6,13.5,,,,,-0.4,0.3,-0.1,-0.015,
5,,,,ABA,,4.0,20.0,0.7,0.5,0.0,0.0,5.0,4.7,4.9,5.9,,50.0,7.8,,0.0,0.0,0.0,0.026,
6,,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,MIL,NBA,,43.0,335.0,8.3,0.407,,0.289,,,6.6,13.5,,,,,-0.4,0.3,-0.1,-0.015,
8,1 season,,NYA,ABA,,4.0,20.0,0.7,0.5,0.0,0.0,5.0,4.7,4.9,5.9,,50.0,7.8,,0.0,0.0,0.0,0.026,
