,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1995-96,22.0,UTA,NBA,C,57.0,661.0,13.2,0.505,0.0,0.297,10.9,21.3,16.2,1.1,0.4,7.9,10.8,16.0,,0.4,1.1,1.4,0.104,,-2.6,0.5,-2.1,0.0
1,1996-97,23.0,UTA,NBA,C,77.0,1818.0,15.3,0.561,0.01,0.502,13.1,24.9,19.4,2.2,0.7,7.0,12.9,14.6,,2.6,3.3,5.9,0.156,,-0.9,0.7,-0.3,0.8
2,1997-98,24.0,UTA,NBA,C,63.0,1288.0,12.5,0.494,0.0,0.586,13.8,21.8,18.1,2.9,1.2,7.7,19.8,13.5,,0.1,2.1,2.2,0.084,,-2.4,1.3,-1.1,0.3
3,1998-99,25.0,UTA,NBA,C,48.0,1340.0,12.8,0.523,0.0,0.582,10.3,20.6,15.8,2.8,0.5,7.4,14.7,10.9,,1.2,2.6,3.8,0.136,,-1.5,2.2,0.8,0.9
4,1999-00,26.0,UTA,NBA,C,81.0,1606.0,13.5,0.525,0.004,0.7,13.3,23.0,18.3,1.7,0.7,8.2,18.4,12.3,,1.2,3.0,4.2,0.124,,-1.9,1.7,-0.3,0.7
5,2000-01,27.0,UTA,NBA,C,81.0,1491.0,13.3,0.522,0.007,0.537,13.9,20.4,17.3,2.3,0.8,7.7,15.3,12.7,,1.5,2.3,3.8,0.121,,-1.8,1.0,-0.8,0.4
6,2001-02,28.0,UTA,NBA,C,74.0,1107.0,12.7,0.474,0.0,0.647,13.5,20.6,17.0,7.0,0.7,7.8,16.5,12.6,,0.5,1.6,2.1,0.09,,-2.3,1.2,-1.1,0.3
7,2002-03,29.0,UTA,NBA,C,81.0,1926.0,11.5,0.531,0.0,0.601,11.8,19.6,15.8,4.4,0.6,5.9,20.1,12.3,,0.8,2.6,3.4,0.084,,-2.5,0.9,-1.5,0.2
8,2003-04,30.0,UTA,NBA,C,78.0,2153.0,14.3,0.506,0.002,0.446,12.6,20.9,16.7,9.8,0.8,5.5,15.9,13.4,,2.3,2.7,5.0,0.111,,-0.5,0.9,0.5,1.4
9,2004-05,31.0,SAC,NBA,C,56.0,556.0,10.0,0.432,0.024,0.452,11.0,22.5,16.8,9.0,0.6,5.1,19.2,10.0,,0.1,0.7,0.7,0.064,,-3.6,1.5,-2.2,0.0
10,2005-06,32.0,UTA,NBA,C,60.0,807.0,11.6,0.503,0.0,0.387,12.2,21.7,16.9,11.7,0.4,6.8,24.1,11.0,,0.2,1.1,1.3,0.076,,-3.3,2.0,-1.4,0.1
11,Career,,,NBA,,756.0,14753.0,13.1,0.516,0.004,0.531,12.6,21.6,17.2,4.8,0.7,7.0,16.7,12.8,,10.7,23.1,33.8,0.11,,-1.8,1.2,-0.6,5.1
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10 seasons,,UTA,NBA,,700.0,14197.0,13.2,0.519,0.003,0.534,12.6,21.5,17.2,4.6,0.7,7.0,16.7,12.9,,10.7,22.4,33.1,0.112,,-1.8,1.2,-0.6,5.2
14,1 season,,SAC,NBA,,56.0,556.0,10.0,0.432,0.024,0.452,11.0,22.5,16.8,9.0,0.6,5.1,19.2,10.0,,0.1,0.7,0.7,0.064,,-3.6,1.5,-2.2,0.0
