,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1985-86,23.0,DEN,NBA,C,48.0,330.0,8.7,0.458,0.0,0.26,11.2,19.9,15.3,6.4,0.4,1.7,19.3,24.2,,-0.5,0.4,-0.1,-0.021,,-6.1,-2.0,-8.1,-0.5
1,1986-87,24.0,DEN,NBA,C,74.0,1421.0,15.5,0.525,0.0,0.405,12.7,22.2,17.2,5.6,0.8,2.3,10.5,20.3,,1.9,1.4,3.3,0.111,,-1.1,-1.9,-3.0,-0.4
2,1987-88,25.0,DEN,NBA,C,79.0,1779.0,16.0,0.523,0.0,0.192,7.4,18.9,12.9,6.2,0.6,2.6,7.1,22.6,,2.1,2.2,4.2,0.114,,-0.9,-1.0,-1.8,0.1
3,1988-89,26.0,DEN,NBA,C,77.0,1308.0,11.6,0.476,0.0,0.14,7.8,15.2,11.3,4.9,1.0,1.8,7.4,19.4,,0.4,1.3,1.8,0.065,,-3.0,-1.5,-4.4,-0.8
4,1989-90,27.0,DEN,NBA,C,81.0,1995.0,16.0,0.525,0.001,0.15,8.6,23.5,15.6,5.7,0.9,3.0,7.3,20.2,,2.3,2.9,5.2,0.125,,-1.0,-0.1,-1.0,0.5
5,1990-91,28.0,DEN,NBA,C,70.0,2325.0,11.7,0.473,0.006,0.105,6.3,22.9,13.8,3.7,0.9,3.0,8.0,15.3,,0.6,1.1,1.7,0.036,,-3.0,-1.3,-4.3,-1.3
6,1991-92,29.0,ATL,NBA,C,81.0,1968.0,11.6,0.49,0.032,0.055,5.0,16.5,10.6,7.8,0.9,1.5,6.4,16.7,,1.3,1.6,3.0,0.072,,-2.7,-0.3,-3.0,-0.5
7,1992-93,30.0,ATL,NBA,C,22.0,283.0,4.8,0.414,0.075,0.163,7.6,14.3,10.8,2.4,0.9,2.2,12.3,14.3,,-0.2,0.2,0.0,-0.002,,-6.8,-1.7,-8.5,-0.5
8,Career,,,NBA,,532.0,11409.0,13.3,0.5,0.007,0.168,7.8,20.0,13.5,5.6,0.8,2.4,8.2,18.8,,8.0,11.1,19.0,0.08,,-2.2,-1.0,-3.2,-3.4
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,6 seasons,,DEN,NBA,,429.0,9158.0,13.9,0.503,0.002,0.189,8.4,20.9,14.2,5.2,0.8,2.6,8.5,19.4,,6.9,9.2,16.1,0.084,,-2.0,-1.1,-3.1,-2.4
11,2 seasons,,ATL,NBA,,103.0,2251.0,10.7,0.482,0.036,0.066,5.3,16.3,10.6,7.1,0.9,1.6,7.1,16.4,,1.1,1.8,2.9,0.063,,-3.2,-0.5,-3.7,-1.0
