,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1999-00,24.0,SAS,NBA,SG,8.0,95.0,12.0,0.415,0.261,0.109,17.5,13.7,15.6,9.3,0.6,0.7,11.1,26.3,,-0.1,0.1,0.1,0.032,,-1.5,-3.1,-4.6,-0.1
1,2000-01,25.0,SAS,NBA,SG,33.0,207.0,14.3,0.466,0.12,0.253,6.9,13.5,10.4,18.3,1.0,2.0,11.5,23.7,,0.1,0.3,0.4,0.091,,-1.5,0.0,-1.5,0.0
2,2001-02,26.0,TOT,NBA,SG,32.0,299.0,11.0,0.387,0.092,0.2,5.2,16.0,10.6,18.6,1.8,1.0,10.9,22.1,,-0.3,0.4,0.1,0.02,,-2.6,0.5,-2.1,0.0
3,2001-02,26.0,NJN,NBA,SG,25.0,249.0,9.3,0.358,0.074,0.191,5.4,15.0,10.1,19.3,1.7,1.2,11.3,20.7,,-0.4,0.4,0.0,0.002,,-3.1,0.9,-2.2,0.0
4,2001-02,26.0,TOR,NBA,SG,7.0,50.0,19.1,0.489,0.154,0.231,4.5,21.4,12.6,15.4,2.2,0.0,9.5,28.9,,0.0,0.1,0.1,0.106,,0.1,-1.6,-1.5,0.0
5,2003-04,28.0,ORL,NBA,SG,9.0,86.0,11.6,0.412,0.321,0.286,6.5,10.8,8.6,3.7,3.7,0.0,3.1,17.1,,0.0,0.0,0.1,0.035,,-1.9,0.5,-1.5,0.0
6,Career,,,NBA,,82.0,687.0,12.2,0.418,0.152,0.209,7.6,14.3,10.9,15.4,1.6,1.1,10.4,22.5,,-0.3,0.9,0.6,0.045,,-2.0,-0.2,-2.2,0.0
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2 seasons,,SAS,NBA,,41.0,302.0,13.6,0.449,0.171,0.202,10.2,13.6,12.0,15.5,0.9,1.6,11.4,24.5,,0.0,0.4,0.5,0.072,,-1.5,-1.0,-2.5,0.0
9,1 season,,NJN,NBA,,25.0,249.0,9.3,0.358,0.074,0.191,5.4,15.0,10.1,19.3,1.7,1.2,11.3,20.7,,-0.4,0.4,0.0,0.002,,-3.1,0.9,-2.2,0.0
10,1 season,,ORL,NBA,,9.0,86.0,11.6,0.412,0.321,0.286,6.5,10.8,8.6,3.7,3.7,0.0,3.1,17.1,,0.0,0.0,0.1,0.035,,-1.9,0.5,-1.5,0.0
11,1 season,,TOR,NBA,,7.0,50.0,19.1,0.489,0.154,0.231,4.5,21.4,12.6,15.4,2.2,0.0,9.5,28.9,,0.0,0.1,0.1,0.106,,0.1,-1.6,-1.5,0.0
