,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1970-71,22.0,CIN,NBA,SF,77,1359,8.7,0.474,0.174,,,11.0,4.3,,0.3,0.9,1.1,0.04,
1,Career,,,NBA,,77,1359,8.7,0.474,0.174,,,11.0,4.3,,0.3,0.9,1.1,0.04,
