,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,1970-71,22.0,TEX,ABA,PG,84.0,2564.0,14.9,0.504,0.241,0.236,,,4.7,18.3,,,9.6,19.8,,2.1,2.0,4.1,0.076,,,,,
1,1971-72,23.0,DLC,ABA,PG,82.0,1959.0,13.8,0.487,0.167,0.324,2.1,8.0,5.0,18.5,,,10.9,21.5,,0.6,2.4,2.9,0.072,,,,,
2,1972-73,24.0,DLC,ABA,PG,83.0,2359.0,12.2,0.499,0.212,0.29,1.9,7.5,4.6,19.6,,,12.3,19.2,,0.8,1.3,2.2,0.044,,,,,
3,1973-74,25.0,TOT,ABA,PG,73.0,1961.0,12.4,0.455,0.173,0.171,2.1,6.7,4.4,18.2,1.9,0.1,11.1,21.4,,0.8,2.1,2.9,0.071,,-1.1,0.2,-0.9,0.5
4,1973-74,25.0,SAA,ABA,PG,43.0,1415.0,11.9,0.448,0.147,0.188,2.0,6.9,4.5,17.4,1.8,0.0,11.5,21.6,,0.2,1.5,1.7,0.057,,-1.3,-0.2,-1.4,0.2
5,1973-74,25.0,KEN,ABA,PG,30.0,546.0,13.7,0.471,0.232,0.132,2.3,6.1,4.2,20.3,2.1,0.4,10.2,20.9,,0.6,0.7,1.2,0.107,,-0.6,1.0,0.4,0.3
6,1974-75,26.0,KEN,ABA,PG,9.0,124.0,8.7,0.446,0.125,0.15,1.6,7.1,4.4,21.3,1.5,0.0,17.4,16.4,,0.0,0.2,0.2,0.06,,-2.9,0.2,-2.7,0.0
7,1975-76,27.0,UTS,ABA,PG,13.0,131.0,16.4,0.46,0.269,0.167,4.0,6.9,5.5,16.9,2.8,0.0,6.7,26.9,,0.2,0.0,0.2,0.081,,-1.0,-0.3,-1.4,0.1
8,Career,,,ABA,,344.0,9098.0,13.3,0.488,0.203,0.25,2.1,7.4,4.7,18.7,1.9,0.1,10.9,20.4,,4.5,8.0,12.4,0.066,,-1.2,0.1,-1.0,0.6
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,4 seasons,,"TEX,DLC,SAA",ABA,,292.0,8297.0,13.3,0.49,0.201,0.262,2.0,7.5,4.7,18.6,1.8,0.0,10.9,20.4,,3.7,7.1,10.9,0.063,,-1.3,-0.2,-1.4,0.2
11,2 seasons,,KEN,ABA,,39.0,670.0,12.8,0.467,0.217,0.134,2.1,6.3,4.3,20.5,2.0,0.3,11.3,20.0,,0.5,0.8,1.4,0.098,,-1.0,0.8,-0.2,0.3
12,1 season,,UTS,ABA,,13.0,131.0,16.4,0.46,0.269,0.167,4.0,6.9,5.5,16.9,2.8,0.0,6.7,26.9,,0.2,0.0,0.2,0.081,,-1.0,-0.3,-1.4,0.1
