,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,26.0,TRI,NBA,,44,,,0.435,0.722,,,,,,1.7,1.0,2.7,,
1,Career,,,NBA,,44,,,0.435,0.722,,,,,,1.7,1.0,2.7,,
