,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 18,OWS,DWS,WS,WS/48,Unnamed: 23,OBPM,DBPM,BPM,VORP
0,1974-75,23.0,SEA,NBA,PF,19,87,17.6,0.483,0.459,14.1,11.8,13.0,8.3,2.1,3.6,,,,0.1,0.1,0.2,0.097,,-2.5,0.0,-2.4,0.0
1,1976-77,25.0,SEA,NBA,PF,60,587,20.8,0.575,0.657,12.3,15.4,13.8,7.2,2.4,1.9,,,,1.2,0.8,2.0,0.166,,2.4,0.4,2.8,0.7
2,1977-78,26.0,SEA,NBA,PF,1,7,-7.1,0.0,0.0,0.0,0.0,0.0,32.8,0.0,0.0,50.0,10.9,,0.0,0.0,0.0,-0.196,,-4.8,0.1,-4.7,0.0
3,Career,,,NBA,,80,681,20.1,0.562,0.629,12.4,14.8,13.5,7.6,2.4,2.1,50.0,10.9,,1.2,0.9,2.2,0.153,,1.7,0.4,2.1,0.7
