,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
0,2021-22,21.0,DEN,NBA,SG,69.0,1310.0,14.4,0.558,0.627,0.219,1.2,14.4,8.0,21.2,1.5,1.4,12.1,23.8,,1.1,1.3,2.4,0.088,,0.3,-0.7,-0.4,0.5
1,2022-23,22.0,TOT,NBA,PG,56.0,1085.0,14.9,0.535,0.552,0.179,2.1,11.8,7.1,23.4,1.8,1.2,11.7,28.0,,0.3,1.1,1.4,0.062,,0.4,-1.2,-0.8,0.3
2,2022-23,22.0,DEN,NBA,PG,42.0,820.0,14.5,0.54,0.555,0.189,1.4,10.4,6.0,22.0,1.7,1.4,12.5,28.5,,0.1,0.8,0.9,0.051,,0.6,-1.4,-0.8,0.3
3,2022-23,22.0,LAC,NBA,PG,14.0,265.0,16.4,0.518,0.54,0.146,4.3,16.3,10.4,27.6,2.0,0.7,9.3,26.5,,0.2,0.3,0.5,0.094,,-0.2,-0.7,-0.9,0.1
4,Career,,,NBA,,125.0,2395.0,14.6,0.546,0.589,0.199,1.6,13.2,7.6,22.2,1.6,1.3,11.9,25.7,,1.4,2.4,3.8,0.076,,0.4,-1.0,-0.6,0.9
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2 seasons,,DEN,NBA,,111.0,2130.0,14.4,0.55,0.596,0.206,1.3,12.8,7.2,21.5,1.6,1.4,12.2,25.6,,1.2,2.1,3.3,0.074,,0.4,-1.0,-0.5,0.8
7,1 season,,LAC,NBA,,14.0,265.0,16.4,0.518,0.54,0.146,4.3,16.3,10.4,27.6,2.0,0.7,9.3,26.5,,0.2,0.3,0.5,0.094,,-0.2,-0.7,-0.9,0.1
