,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,24.0,NJA,ABA,PF,51,656,7.3,0.412,0.011,0.296,,,13.1,5.7,16.7,14.1,,-0.4,0.7,0.3,0.02,
1,Career,,,ABA,,51,656,7.3,0.412,0.011,0.296,,,13.1,5.7,16.7,14.1,,-0.4,0.7,0.3,0.02,
