,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1959-60,23.0,MNL,NBA,SF,69.0,1467.0,10.7,0.419,0.283,,,,,,-0.4,1.5,1.2,0.038,
1,1960-61,24.0,LAL,NBA,SF,78.0,1846.0,12.1,0.462,0.327,,,,,,1.2,2.0,3.2,0.084,
2,1961-62,25.0,LAL,NBA,SF,79.0,1903.0,10.6,0.45,0.315,,,,,,0.3,1.8,2.1,0.054,
3,1962-63,26.0,CIN,NBA,SF,79.0,1721.0,14.0,0.503,0.38,,,,,,1.9,1.1,2.9,0.082,
4,1963-64,27.0,CIN,NBA,SF,73.0,1770.0,10.7,0.472,0.324,,,,,,0.8,1.4,2.3,0.062,
5,1964-65,28.0,CIN,NBA,SF,79.0,1864.0,9.0,0.443,0.379,,,,5.5,,0.0,1.0,1.0,0.026,
6,1965-66,29.0,CIN,NBA,SF,79.0,2126.0,9.9,0.476,0.346,,,,5.8,,1.0,1.5,2.5,0.055,
7,1966-67,30.0,LAL,NBA,SF,76.0,1798.0,10.3,0.488,0.302,,,,5.7,,1.1,1.4,2.4,0.065,
8,1967-68,31.0,LAL,NBA,PF,78.0,2463.0,10.3,0.513,0.294,,,,5.9,,2.5,1.6,4.1,0.08,
9,1968-69,32.0,LAL,NBA,SF,74.0,1507.0,10.1,0.495,0.328,,,,7.2,,1.2,1.1,2.3,0.074,
10,Career,,,NBA,,764.0,18465.0,10.7,0.473,0.327,,,,5.9,,9.6,14.4,24.1,0.063,
11,,,,,,,,,,,,,,,,,,,,
12,6 seasons,,"MNL,LAL",NBA,,454.0,10984.0,10.7,0.472,0.308,,,,6.2,,5.9,9.5,15.4,0.067,
13,4 seasons,,CIN,NBA,,310.0,7481.0,10.8,0.474,0.357,,,,5.6,,3.7,5.0,8.7,0.056,
