,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,24.0,NOB,ABA,,23,189,10.3,0.499,0.0,0.508,,,6.4,8.2,16.3,17.9,,0.2,0.2,0.4,0.111,
1,Career,,,ABA,,23,189,10.3,0.499,0.0,0.508,,,6.4,8.2,16.3,17.9,,0.2,0.2,0.4,0.111,
