,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1963-64,22.0,LAL,NBA,PG,60.0,762.0,11.4,0.483,0.51,,,,,,0.6,0.5,1.1,0.069,
1,1964-65,23.0,LAL,NBA,PG,77.0,1671.0,9.3,0.454,0.322,,,,14.2,,0.5,0.9,1.5,0.043,
2,1965-66,24.0,LAL,NBA,PG,76.0,1499.0,11.8,0.479,0.211,,,,19.2,,1.1,1.2,2.3,0.073,
3,1966-67,25.0,SFW,NBA,SG,67.0,1667.0,13.7,0.477,0.323,,,,18.0,,1.0,2.5,3.5,0.101,
4,1967-68,26.0,SFW,NBA,PG,54.0,1743.0,14.6,0.489,0.335,,,,18.0,,1.6,2.1,3.7,0.102,
5,1968-69,27.0,SFW,NBA,PG,46.0,1010.0,9.0,0.399,0.274,,,,16.9,,-1.3,1.2,-0.1,-0.004,
6,1969-70,28.0,TOT,NBA,PG,34.0,391.0,11.1,0.473,0.318,,,,16.5,,0.0,0.4,0.4,0.048,
7,1969-70,28.0,SFW,NBA,PG,3.0,105.0,13.1,0.47,0.304,,,,13.3,,0.0,0.1,0.1,0.048,
8,1969-70,28.0,CIN,NBA,PG,31.0,286.0,10.3,0.474,0.325,,,,17.7,,0.0,0.2,0.3,0.048,
9,1970-71,29.0,CHI,NBA,PG,55.0,645.0,12.8,0.502,0.346,,,5.0,16.8,,0.7,0.7,1.3,0.099,
10,1971-72,30.0,CHI,NBA,SG,73.0,1014.0,11.7,0.509,0.317,,,3.8,13.6,,1.1,1.4,2.5,0.117,
11,1972-73,31.0,CHI,NBA,SG,65.0,785.0,10.9,0.483,0.198,,,4.8,14.1,,0.4,1.0,1.5,0.091,
12,Career,,,NBA,,607.0,11187.0,11.8,0.474,0.307,,,4.5,16.6,,5.8,11.8,17.7,0.076,
13,,,,,,,,,,,,,,,,,,,,
14,3 seasons,,LAL,NBA,,213.0,3932.0,10.6,0.47,0.303,,,,16.5,,2.3,2.6,4.9,0.059,
15,3 seasons,,CHI,NBA,,193.0,2444.0,11.8,0.499,0.288,,,4.5,14.6,,2.2,3.1,5.3,0.104,
16,4 seasons,,SFW,NBA,,170.0,4525.0,13.0,0.466,0.317,,,,17.6,,1.3,5.9,7.2,0.077,
17,1 season,,CIN,NBA,,31.0,286.0,10.3,0.474,0.325,,,,17.7,,0.0,0.2,0.3,0.048,
