,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,Unnamed: 16,OWS,DWS,WS,WS/48,Unnamed: 21,OBPM,DBPM,BPM,VORP
0,1971-72,22.0,CLE,NBA,SG,61.0,1144.0,12.3,0.466,0.297,,,3.9,15.9,,,,0.1,0.7,0.8,0.034,,,,,
1,1972-73,23.0,TOT,NBA,SG,75.0,1419.0,11.8,0.465,0.266,,,4.0,18.1,,,,0.3,0.4,0.7,0.025,,,,,
2,1972-73,23.0,CLE,NBA,SG,6.0,86.0,11.8,0.499,0.171,,,2.8,18.4,,,,0.1,0.1,0.2,0.099,,,,,
3,1972-73,23.0,POR,NBA,SG,69.0,1333.0,11.8,0.463,0.273,,,4.0,18.1,,,,0.2,0.3,0.6,0.02,,,,,
4,1973-74,24.0,POR,NBA,SG,8.0,90.0,8.2,0.371,0.1,2.2,10.4,6.2,16.2,1.0,0.0,,-0.1,0.0,-0.1,-0.068,,-3.8,-1.2,-5.0,-0.1
5,Career,,,NBA,,144.0,2653.0,11.9,0.463,0.275,2.2,10.4,4.0,17.1,1.0,0.0,,0.3,1.1,1.4,0.026,,-3.8,-1.2,-5.0,-0.1
6,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2 seasons,,POR,NBA,,77.0,1423.0,11.6,0.458,0.262,2.2,10.4,4.2,17.9,1.0,0.0,,0.1,0.3,0.4,0.014,,-3.8,-1.2,-5.0,-0.1
8,2 seasons,,CLE,NBA,,67.0,1230.0,12.3,0.468,0.289,,,3.8,16.1,,,,0.2,0.8,1.0,0.039,,,,,
