,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1967-68,22.0,CIN,NBA,SG,44,276,5.4,0.379,0.075,,,,12.5,,-0.6,0.0,-0.5,-0.093,
1,Career,,,NBA,,44,276,5.4,0.379,0.075,,,,12.5,,-0.6,0.0,-0.5,-0.093,
