,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22
0,1967-68,23.0,MNM,ABA,SG,75,1993,13.2,0.467,0.044,0.173,,,7.1,8.4,10.0,16.7,,1.2,4.2,5.4,0.129,
1,1968-69,24.0,MMF,ABA,SG,34,484,8.3,0.44,0.071,0.137,,,5.8,11.3,13.5,16.6,,-0.2,0.4,0.2,0.018,
2,Career,,,ABA,,109,2477,12.2,0.462,0.049,0.167,,,6.8,9.0,10.6,16.7,,0.9,4.6,5.5,0.107,
