,Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,Unnamed: 14,OWS,DWS,WS,WS/48,Unnamed: 19
0,1949-50,32.0,SYR,NBA,PG,56,,,0.491,0.803,,,,,,5.9,3.4,9.3,,
1,1950-51,33.0,SYR,NBA,PG,53,,,0.509,0.685,,,,,,4.2,1.1,5.3,,
2,1951-52,34.0,SYR,NBA,PG,55,850.0,22.1,0.536,0.886,,,,,,4.1,1.2,5.3,0.297,
3,1952-53,35.0,SYR,NBA,PG,38,301.0,18.3,0.622,1.408,,,,,,1.8,0.3,2.1,0.339,
4,Career,,,NBA,,202,1151.0,21.1,0.517,0.825,,,,,,16.0,5.9,21.9,0.308,
