Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Chris Boucher,Shared Games with Christian Koloko,Shared Games with Dalano Banton,Shared Games with Fred VanVleet,Shared Games with Gary Trent Jr.,Shared Games with Jeff Dowtin,Shared Games with Joe Wieskamp,Shared Games with Juancho Hernangómez,Shared Games with Khem Birch,Shared Games with Malachi Flynn,Shared Games with OG Anunoby,Shared Games with Pascal Siakam,Shared Games with Precious Achiuwa,Shared Games with Ron Harper Jr.,Shared Games with Scottie Barnes,Shared Games with Thaddeus Young,Chris Boucher,Christian Koloko,Dalano Banton,Fred VanVleet,Gary Trent Jr.,Jeff Dowtin,Joe Wieskamp,Juancho Hernangómez,Khem Birch,Malachi Flynn,OG Anunoby,Otto Porter Jr.,Pascal Siakam,Precious Achiuwa,Ron Harper Jr.,Scottie Barnes,Thaddeus Young,co_inf with Chris Boucher,co_inf with Christian Koloko,co_inf with Dalano Banton,co_inf with Fred VanVleet,co_inf with Gary Trent Jr.,co_inf with Jeff Dowtin,co_inf with Joe Wieskamp,co_inf with Juancho Hernangómez,co_inf with Khem Birch,co_inf with Malachi Flynn,co_inf with OG Anunoby,co_inf with Otto Porter Jr.,co_inf with Pascal Siakam,co_inf with Precious Achiuwa,co_inf with Ron Harper Jr.,co_inf with Scottie Barnes,co_inf with Thaddeus Young,Shared Games with Al Horford,Shared Games with Derrick White,Shared Games with Grant Williams,Shared Games with Jaylen Brown,Shared Games with Jayson Tatum,Shared Games with Justin Jackson,Shared Games with Luke Kornet,Shared Games with Malcolm Brogdon,Shared Games with Marcus Smart,Shared Games with Noah Vonleh,Shared Games with Payton Pritchard,Shared Games with Robert Williams,Shared Games with Sam Hauser,AJ Griffin,Al Horford,Blake Griffin,Danilo Gallinari,Derrick White,Grant Williams,Jaylen Brown,Jayson Tatum,JD Davison,Justin Jackson,Luke Kornet,Malcolm Brogdon,Marcus Smart,Mfiondu Kabengele,Mike Muscala,Noah Vonleh,Payton Pritchard,Robert Williams,Sam Hauser,co_inf with AJ Griffin,co_inf with Al Horford,co_inf with Blake Griffin,co_inf with Danilo Gallinari,co_inf with Derrick White,co_inf with Grant Williams,co_inf with Jaylen Brown,co_inf with Jayson Tatum,co_inf with JD Davison,co_inf with Justin Jackson,co_inf with Luke Kornet,co_inf with Malcolm Brogdon,co_inf with Marcus Smart,co_inf with Mfiondu Kabengele,co_inf with Mike Muscala,co_inf with Noah Vonleh,co_inf with Payton Pritchard,co_inf with Robert Williams,co_inf with Sam Hauser,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,,2022-11-07,21-131,TOR,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,92.0,3.1724137931034484,0.0,102.6,3.5379310344827584,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-14),L (-14)
12.0,,2022-11-09,21-133,TOR,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,101.0,3.4827586206896552,0.0,112.5,3.8793103448275854,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,W (+7),W (+7)
13.0,,2022-11-11,21-135,TOR,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,82.0,2.827586206896552,0.0,99.6,3.4344827586206894,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-19),L (-19)
14.0,,2022-11-12,21-136,TOR,IND,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,82.0,2.827586206896552,0.0,102.1,3.5206896551724136,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-14),L (-14)
15.0,,2022-11-14,21-138,TOR,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,105.0,3.6206896551724137,0.0,106.19999999999996,3.66206896551724,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,W (+4),W (+4)
16.0,,2022-11-16,21-140,TOR,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,94.0,3.2413793103448274,0.0,107.79999999999998,3.717241379310344,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,W (+8),W (+8)
17.0,,2022-11-19,21-143,TOR,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,74.0,2.5517241379310347,0.0,87.3,3.0103448275862066,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-2),L (-2)
18.0,,2022-11-23,21-147,TOR,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,91.0,3.1379310344827585,0.0,106.79999999999998,3.682758620689655,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-14),L (-14)
19.0,,2022-11-26,21-150,TOR,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,89.0,3.0689655172413794,0.0,104.09999999999997,3.589655172413792,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,W (+5),W (+5)
20.0,,2022-11-28,21-152,TOR,CLE,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,78.0,2.689655172413793,0.0,97.7,3.36896551724138,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,W (+12),W (+12)
21.0,,2022-11-30,21-154,TOR,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,120.0,4.137931034482759,0.0,130.1,4.486206896551724,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,,
22.0,,2022-12-02,21-156,TOR,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,97.0,3.3448275862068964,0.0,118.0,4.068965517241379,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-18),L (-18)
23.0,,2022-12-03,21-157,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,76.0,2.6206896551724137,0.0,95.7,3.3000000000000003,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-9),L (-9)
24.0,,2022-12-05,21-159,TOR,BOS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,85.0,2.931034482758621,0.0,90.9,3.13448275862069,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,W (+13),W (+13)
25.0,3.0,2022-12-07,21-161,TOR,LAL,0,2.3166666666666664,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2,0.0,0.0,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,2.0,80.0,2.7586206896551726,1.0,93.4,3.220689655172414,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-6),L (-6)
26.0,,2022-12-09,21-163,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,99.0,3.413793103448276,0.0,109.5,3.775862068965517,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,W (+13),W (+13)
27.0,,2022-12-11,21-165,TOR,ORL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,57.0,1.9655172413793105,0.0,81.9,2.8241379310344827,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-4),L (-4)
28.0,,2022-12-14,21-168,TOR,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,57.0,1.9655172413793105,0.0,72.3,2.493103448275862,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-12),L (-12)
29.0,,2022-12-16,21-170,TOR,BRK,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3,3,3,2,3,2,1,2,1,3,3,3,2,1,3,2,76.0,58.0,31.0,69.0,66.0,25.0,9.0,42.0,20.0,53.0,67.0,8.0,71.0,55.0,9.0,77.0,54.0,0.0394736842105263,0.0517241379310344,0.0967741935483871,0.0289855072463768,0.0454545454545454,0.08,0.1111111111111111,0.0476190476190476,0.05,0.0566037735849056,0.044776119402985,0.0,0.0422535211267605,0.0363636363636363,0.1111111111111111,0.0389610389610389,0.037037037037037,2,2,2,2,2,1,1,1,2,1,2,2,2,72.0,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,23.0,69.0,67.0,61.0,4.0,63.0,23.0,48.0,35.0,80.0,0.0,0.0317460317460317,0.0,,0.024390243902439,0.0253164556962025,0.0298507462686567,0.027027027027027,0.0,0.0434782608695652,0.0144927536231884,0.0149253731343283,0.0327868852459016,0.0,0.0,0.0434782608695652,0.0416666666666666,0.0571428571428571,0.025,29,,87.0,3.0,0.0,100.1,3.451724137931034,10.3,0.0,-7.9,-5.1,-2.8,0.0006483682731791,0.367,0.333,0.0,-0.1,0.0,L (-1),L (-1)
