Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Al Horford,Shared Games with Blake Griffin,Shared Games with Derrick White,Shared Games with Grant Williams,Shared Games with Jaylen Brown,Shared Games with Jayson Tatum,Shared Games with JD Davison,Shared Games with Luke Kornet,Shared Games with Malcolm Brogdon,Shared Games with Marcus Smart,Shared Games with Mfiondu Kabengele,Shared Games with Noah Vonleh,Shared Games with Payton Pritchard,Shared Games with Robert Williams,Shared Games with Sam Hauser,Al Horford,Blake Griffin,Danilo Gallinari,Derrick White,Grant Williams,Jaylen Brown,Jayson Tatum,JD Davison,Luke Kornet,Malcolm Brogdon,Marcus Smart,Mfiondu Kabengele,Noah Vonleh,Payton Pritchard,Robert Williams,Sam Hauser,co_inf with Al Horford,co_inf with Blake Griffin,co_inf with Danilo Gallinari,co_inf with Derrick White,co_inf with Grant Williams,co_inf with Jaylen Brown,co_inf with Jayson Tatum,co_inf with JD Davison,co_inf with Luke Kornet,co_inf with Malcolm Brogdon,co_inf with Marcus Smart,co_inf with Mfiondu Kabengele,co_inf with Noah Vonleh,co_inf with Payton Pritchard,co_inf with Robert Williams,co_inf with Sam Hauser,Shared Games with Justin Champagnie,AJ Griffin,Justin Champagnie,Mike Muscala,co_inf with AJ Griffin,co_inf with Justin Champagnie,co_inf with Mike Muscala,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
28.0,12.0,2022-12-12,27-259,BOS,LAC,0,3.2666666666666666,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,+1,0.0,0.0,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,1.0,56.0,3.5,0.0,72.29999999999998,4.518749999999999,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-16),L (-16)
29.0,,2022-12-13,27-260,BOS,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,87.0,5.4375,0.0,100.1,6.25625,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-20),L (-20)
30.0,,2022-12-16,27-263,BOS,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,64.0,4.0,0.0,84.30000000000001,5.268750000000001,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+4),W (+4)
31.0,,2022-12-18,27-265,BOS,ORL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,83.0,5.1875,0.0,86.6,5.4125,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-8),L (-8)
32.0,,2022-12-21,27-268,BOS,IND,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,90.0,5.625,0.0,105.5,6.59375,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-3),L (-3)
33.0,13.0,2022-12-23,27-270,BOS,MIN,0,1.2,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-4,0.0,0.0,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,-1.0,93.0,5.8125,-1.0,110.0,6.875,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-5),L (-5)
34.0,,2022-12-25,27-272,BOS,MIL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,107.0,6.6875,0.0,135.7,8.48125,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+12),W (+12)
35.0,14.0,2022-12-27,27-274,BOS,HOU,0,2.6666666666666665,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.3,+3,0.0,0.0,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,2.0,97.0,6.0625,2.3000000000000003,107.3,6.70625,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+21),W (+21)
36.0,,2022-12-29,27-276,BOS,LAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,76.0,4.75,0.0,92.0,5.75,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+24),W (+24)
37.0,15.0,2023-01-01,27-279,BOS,DEN,0,2.083333333333333,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.7,+2,1.0,0.0,0.0,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,2.0,65.0,4.0625,1.7,82.0,5.125,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+6),W (+6)
38.0,16.0,2023-01-03,27-281,BOS,OKC,0,6.033333333333333,1.0,3.0,.333,1.0,2.0,.500,1,2.0,.500,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,4.0,-1,1.0,0.0,0.0,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,2.0,68.0,4.25,3.6000000000000014,90.4,5.65,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-12),L (-12)
39.0,17.0,2023-01-05,27-283,BOS,DAL,0,2.716666666666667,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,+1,2.0,1.0,0.5,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,3.0,104.0,6.5,3.0,111.00000000000004,6.937500000000003,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-33),L (-33)
40.0,,2023-01-07,27-285,BOS,SAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,92.0,5.75,0.0,106.1,6.63125,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+29),W (+29)
41.0,,2023-01-09,27-287,BOS,CHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,84.0,5.25,0.0,91.69999999999996,5.7312499999999975,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+5),W (+5)
42.0,18.0,2023-01-11,27-289,BOS,NOP,0,2.716666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8,0.0,0.0,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,0.0,96.0,6.0,0.0,111.3,6.95625,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,,
43.0,,2023-01-12,27-290,BOS,BRK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,84.0,5.25,0.0,94.79999999999995,5.924999999999997,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+8),W (+8)
44.0,19.0,2023-01-14,27-292,BOS,CHO,0,3.883333333333333,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1,-2,0.0,0.0,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,-1.0,111.0,6.9375,-1.1,122.00000000000004,7.625000000000003,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+11),W (+11)
45.0,,2023-01-16,27-294,BOS,CHO,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,98.0,6.125,0.0,110.4,6.9,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+11),W (+11)
46.0,,2023-01-19,27-297,BOS,GSW,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,63.0,3.9375,0.0,79.99999999999997,4.999999999999998,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+16),W (+16)
47.0,,2023-01-21,27-299,BOS,TOR,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,90.0,5.625,0.0,101.5,6.34375,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+12),W (+12)
48.0,20.0,2023-01-23,27-301,BOS,ORL,0,1.4166666666666667,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0.0,0.0,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,0.0,67.0,4.1875,0.0,75.6,4.725,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+3),W (+3)
49.0,21.0,2023-01-24,27-302,BOS,MIA,0,14.183333333333334,1.0,3.0,.333,1.0,3.0,.333,0,0.0,,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,2.4,-5,0.0,0.0,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,5.0,64.0,4.0,2.400000000000001,69.7,4.35625,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+2),W (+2)
50.0,,2023-01-26,27-304,BOS,NYK,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,73.0,4.5625,0.0,86.89999999999998,5.431249999999999,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-15),L (-15)
51.0,,2023-01-28,27-306,BOS,LAL,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,76.0,4.75,0.0,99.70000000000005,6.231250000000003,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-3),L (-3)
52.0,22.0,2023-02-01,27-310,BOS,BRK,0,8.15,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.6,-1,1.0,1.0,1.0,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,4.0,137.0,8.5625,2.6,143.4,8.9625,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-3),L (-3)
53.0,23.0,2023-02-03,27-312,BOS,PHO,0,0.7333333333333333,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,0.0,46.0,2.875,0.0,54.09999999999999,3.381249999999999,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+4),W (+4)
54.0,,2023-02-06,27-315,BOS,DET,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,99.0,6.1875,0.0,108.5,6.78125,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,W (+43),W (+43)
55.0,,2023-02-08,27-317,BOS,PHI,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,18,11,23,23,20,22,4,22,20,16,2,14,22,7,23,63.0,41.0,,82.0,79.0,67.0,74.0,12.0,69.0,67.0,61.0,4.0,23.0,48.0,35.0,80.0,0.2857142857142857,0.2682926829268293,,0.2804878048780488,0.2911392405063291,0.2985074626865671,0.2972972972972973,0.3333333333333333,0.3188405797101449,0.2985074626865671,0.2622950819672131,0.5,0.6086956521739131,0.4583333333333333,0.2,0.2875,1,72.0,5.0,63.0,0.0,0.2,0.0,16,,93.0,5.8125,0.0,95.3,5.95625,6.3,0.1,-2.6,-4.2,1.6,0.0020680384655154,0.359,0.741,0.074,0.0,-0.1,L (-12),L (-12)
