Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
1.0,1.0,2022-10-19,24-334,SAS,CHO,0,12.216666666666669,0.0,3.0,.000,0.0,2.0,.000,1,2.0,.500,0.0,0.0,0.0,1.0,1.0,4.0,2.0,3.0,1.0,-0.2,-20,1.0,0.0,0.0,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,0.0,42.0,2.210526315789474,-0.5999999999999996,52.19999999999999,2.747368421052631,0.0788650339842485,L (-27),L (-27)
2.0,2.0,2022-10-21,24-336,SAS,IND,0,18.45,5.0,8.0,.625,1.0,1.0,1.000,0,0.0,,2.0,2.0,4.0,3.0,1.0,3.0,2.0,3.0,11.0,11.4,-4,7.0,4.0,0.5714285714285714,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,12.0,49.0,2.5789473684210527,11.400000000000002,53.99999999999999,2.8421052631578942,0.0788650339842485,W (+3),W (+3)
3.0,3.0,2022-10-22,24-337,SAS,PHI,0,8.266666666666667,1.0,1.0,1.000,1.0,1.0,1.000,0,0.0,,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,3.0,3.3,-6,0.0,0.0,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,5.0,58.0,3.0526315789473686,3.299999999999999,67.7,3.5631578947368423,0.0788650339842485,W (+9),W (+9)
4.0,4.0,2022-10-24,24-339,SAS,MIN,0,17.05,5.0,9.0,.556,0.0,2.0,.000,1,1.0,1.000,1.0,3.0,4.0,5.0,0.0,0.0,1.0,4.0,11.0,9.2,+11,7.0,5.0,0.7142857142857143,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,9.0,63.0,3.3157894736842106,8.8,67.79999999999998,3.568421052631578,0.0788650339842485,W (+9),W (+9)
5.0,5.0,2022-10-26,24-341,SAS,MIN,0,16.983333333333334,2.0,4.0,.500,1.0,2.0,.500,2,2.0,1.000,2.0,2.0,4.0,5.0,1.0,0.0,3.0,3.0,7.0,7.3,-14,2.0,1.0,0.5,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,8.0,60.0,3.1578947368421053,6.5,81.0,4.2631578947368425,0.0788650339842485,L (-12),L (-12)
6.0,6.0,2022-10-28,24-343,SAS,CHI,0,17.816666666666666,7.0,9.0,.778,2.0,3.0,.667,0,1.0,.000,2.0,4.0,6.0,3.0,0.0,1.0,2.0,3.0,16.0,14.3,-4,6.0,5.0,0.8333333333333334,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,14.0,53.0,2.789473684210526,14.3,67.0,3.526315789473684,0.0788650339842485,W (+5),W (+5)
7.0,7.0,2022-10-30,24-345,SAS,MIN,0,22.73333333333333,4.0,8.0,.500,1.0,2.0,.500,0,1.0,.000,2.0,4.0,6.0,2.0,1.0,1.0,2.0,5.0,9.0,6.3,+21,6.0,3.0,0.5,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,8.0,49.0,2.5789473684210527,6.300000000000001,63.3,3.331578947368421,0.0788650339842485,W (+9),W (+9)
8.0,8.0,2022-11-02,24-348,SAS,TOR,0,24.316666666666663,3.0,10.0,.300,0.0,3.0,.000,2,2.0,1.000,2.0,6.0,8.0,3.0,1.0,1.0,1.0,3.0,8.0,7.0,-17,7.0,3.0,0.4285714285714285,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,8.0,55.0,2.894736842105264,6.199999999999998,50.89999999999999,2.6789473684210523,0.0788650339842485,L (-43),L (-43)
9.0,9.0,2022-11-04,24-350,SAS,LAC,0,21.133333333333333,4.0,7.0,.571,1.0,2.0,.500,0,0.0,,0.0,7.0,7.0,2.0,1.0,1.0,3.0,2.0,9.0,7.1,+16,5.0,3.0,0.6,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,10.0,55.0,2.894736842105264,7.099999999999998,73.1,3.8473684210526313,0.0788650339842485,L (-7),L (-7)
10.0,,2022-11-05,24-351,SAS,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,66.0,3.473684210526316,0.0,74.7,3.931578947368421,0.0788650339842485,L (-25),L (-25)
11.0,,2022-11-07,24-353,SAS,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,70.0,3.684210526315789,0.0,76.69999999999999,4.036842105263157,0.0788650339842485,L (-6),L (-6)
