,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
0,2003-04,22.0,POR,NBA,PG,17.0,0.0,8.2,0.4,1.6,0.259,0.0,0.1,0.0,0.4,1.5,0.26899999999999996,0.259,0.0,0.0,,0.2,0.2,0.4,1.4,0.6,0.0,0.6,0.8,0.8
1,2004-05,23.0,TOR,NBA,PG,5.0,0.0,14.8,2.0,4.8,0.41700000000000004,0.0,0.8,0.0,2.0,4.0,0.5,0.41700000000000004,0.6,1.2,0.5,0.4,1.0,1.4,4.4,1.2,0.2,1.2,1.2,4.6
2,Career,,,NBA,,22.0,0.0,9.7,0.8,2.3,0.33299999999999996,0.0,0.2,0.0,0.8,2.1,0.37,0.33299999999999996,0.1,0.3,0.5,0.2,0.4,0.6,2.1,0.7,0.0,0.7,0.9,1.7
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1 season,,POR,NBA,,17.0,0.0,8.2,0.4,1.6,0.259,0.0,0.1,0.0,0.4,1.5,0.26899999999999996,0.259,0.0,0.0,,0.2,0.2,0.4,1.4,0.6,0.0,0.6,0.8,0.8
5,1 season,,TOR,NBA,,5.0,0.0,14.8,2.0,4.8,0.41700000000000004,0.0,0.8,0.0,2.0,4.0,0.5,0.41700000000000004,0.6,1.2,0.5,0.4,1.0,1.4,4.4,1.2,0.2,1.2,1.2,4.6
