name,Age,Team,League,Position,Games Played,Games Started,Minutes Played,Efficiency
20,,,PF,72,72,28.4,0.22499999999999998
21,,,PF,66,65,32.8,0.2833333333333333
22,,,PF,48,48,32.4,0.42083333333333345
24,,,C,57,57,31.8,0.3929824561403509
25,,,C,43,43,30.9,0.5209302325581395
26,TOT,,PF,51,51,29.0,0.4411764705882352
26,,,PF,34,34,29.5,0.6117647058823529
27,,,C,65,65,32.6,0.39538461538461533
