Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
11.0,10.0,2022-11-10,30-239,DAL,WAS,0.0,28.1,5.0,12.0,0.417,5.0,11.0,0.455,1.0,2.0,0.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,10.9,-7.0,1.0,0.0,0.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,5.0,38.0,2.0,10.5,55.79999999999999,2.9368421052631573,0.1087977792013666,L (-8),L (-8)
12.0,11.0,2022-11-12,30-241,DAL,POR,0.0,31.3,6.0,13.0,0.462,3.0,10.0,0.3,1.0,1.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0,3.0,2.0,16.0,10.9,23.0,3.0,3.0,1.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,8.0,45.0,2.3684210526315788,10.499999999999996,61.1,3.2157894736842105,0.1087977792013666,W (+5),W (+5)
13.0,12.0,2022-11-15,30-244,DAL,LAC,0.0,22.466666666666665,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,,1.0,2.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,-1.3,-11.0,2.0,0.0,0.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,0.0,38.0,2.0,-1.3,44.9,2.363157894736842,0.1087977792013666,W (+2),W (+2)
14.0,13.0,2022-11-16,30-245,DAL,HOU,0.0,33.71666666666667,10.0,26.0,0.385,5.0,14.0,0.357,3.0,3.0,1.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,0.0,28.0,16.1,-8.0,12.0,5.0,0.4166666666666667,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,5.0,30.0,1.5789473684210529,14.900000000000006,33.800000000000004,1.7789473684210528,0.1087977792013666,L (-9),L (-9)
15.0,14.0,2022-11-18,30-247,DAL,DEN,0.0,24.28333333333333,3.0,6.0,0.5,3.0,6.0,0.5,4.0,4.0,1.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,2.0,13.0,13.9,18.0,0.0,0.0,,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,12.0,64.0,3.3684210526315788,12.3,72.19999999999999,3.8,0.1087977792013666,W (+28),W (+28)
16.0,15.0,2022-11-20,30-249,DAL,DEN,0.0,20.683333333333334,0.0,9.0,0.0,0.0,5.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,-2.0,8.0,4.0,0.0,0.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,-4.0,49.0,2.5789473684210527,-2.799999999999999,62.400000000000006,3.28421052631579,0.1087977792013666,L (-1),L (-1)
17.0,16.0,2022-11-23,30-252,DAL,BOS,0.0,22.216666666666665,1.0,7.0,0.143,0.0,5.0,0.0,0.0,0.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.2,6.0,2.0,1.0,0.5,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,-1.0,52.0,2.736842105263158,0.2000000000000001,65.79999999999998,3.4631578947368413,0.1087977792013666,L (-13),L (-13)
18.0,17.0,2022-11-26,30-255,DAL,TOR,0.0,17.016666666666666,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.5,-16.0,2.0,2.0,1.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,0.0,54.0,2.8421052631578947,0.4999999999999995,62.99999999999999,3.31578947368421,0.1087977792013666,L (-5),L (-5)
19.0,18.0,2022-11-27,30-256,DAL,MIL,1.0,20.966666666666665,2.0,8.0,0.25,2.0,6.0,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.2,-14.0,2.0,0.0,0.0,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,-3.0,65.0,3.421052631578948,0.2000000000000001,84.1,4.426315789473684,0.1087977792013666,L (-9),L (-9)
20.0,19.0,2022-11-29,30-258,DAL,GSW,1.0,31.35,8.0,16.0,0.5,5.0,11.0,0.455,1.0,2.0,0.5,0.0,4.0,4.0,2.0,0.0,0.0,0.0,3.0,22.0,15.0,19.0,5.0,3.0,0.6,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,10.0,50.0,2.631578947368421,14.599999999999998,65.3,3.4368421052631577,0.1087977792013666,W (+3),W (+3)
21.0,20.0,2022-12-01,30-260,DAL,DET,1.0,40.23333333333333,9.0,20.0,0.45,6.0,14.0,0.429,2.0,4.0,0.5,2.0,3.0,5.0,2.0,2.0,1.0,0.0,4.0,26.0,19.6,0.0,6.0,3.0,0.5,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,12.0,74.0,3.8947368421052633,18.8,97.70000000000002,5.142105263157895,0.1087977792013666,,
22.0,21.0,2022-12-03,30-262,DAL,NYK,1.0,27.7,10.0,17.0,0.588,8.0,13.0,0.615,0.0,1.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,1.0,0.0,28.0,22.9,23.0,4.0,2.0,0.5,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,18.0,55.0,2.894736842105264,22.90000000000001,64.1,3.3736842105263154,0.1087977792013666,L (-6),L (-6)
23.0,22.0,2022-12-05,30-264,DAL,PHO,1.0,22.516666666666666,6.0,12.0,0.5,5.0,9.0,0.556,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,17.0,12.9,9.0,3.0,1.0,0.3333333333333333,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,10.0,72.0,3.789473684210526,12.899999999999997,93.3,4.910526315789474,0.1087977792013666,W (+21),W (+21)
24.0,23.0,2022-12-06,30-265,DAL,DEN,1.0,31.23333333333333,7.0,12.0,0.583,6.0,8.0,0.75,9.0,12.0,0.75,1.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,29.0,24.3,4.0,4.0,1.0,0.25,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,11.0,56.0,2.9473684210526314,20.7,58.4,3.073684210526316,0.1087977792013666,W (+19),W (+19)
25.0,24.0,2022-12-09,30-268,DAL,MIL,1.0,28.0,3.0,9.0,0.333,2.0,7.0,0.286,0.0,3.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,8.0,2.9,2.0,2.0,1.0,0.5,58,37,68,38,40,39,35,53,58,33,22,68,49,34,3,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,3.0,0.0,0.8656716417910447,0.5606060606060606,0.8947368421052632,0.8444444444444444,0.0,0.851063829787234,0.8125,0.8333333333333334,0.8833333333333333,0.0,0.8787878787878788,0.8918918918918919,0.8148148148148148,0.8717948717948718,0.620253164556962,0.85,1.0,13,15,6,13,15.0,,46.0,60.0,35.0,0.2826086956521739,0.25,0.1714285714285714,0.8666666666666667,,19,0.0,51.0,2.6842105263157894,2.8999999999999986,67.2,3.5368421052631582,0.1087977792013666,W (+1),W (+1)
