Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Josh Green,Shared Games with Luka Dončić,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Josh Green,Kemba Walker,Luka Dončić,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Josh Green,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
47.0,,2023-01-20,30-356,DAL,MIA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,66.0,3.473684210526316,0.0,84.9,4.468421052631579,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-17),L (-17)
48.0,,2023-01-22,30-358,DAL,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,48.0,2.526315789473684,0.0,72.10000000000001,3.794736842105264,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-8),L (-8)
49.0,,2023-01-24,30-360,DAL,WAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,67.0,3.526315789473684,0.0,90.5,4.7631578947368425,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+25),W (+25)
50.0,,2023-01-26,30-362,DAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,37.0,1.947368421052632,0.0,46.59999999999999,2.452631578947368,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-14),L (-14)
51.0,,2023-01-28,30-364,DAL,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,37.0,1.947368421052632,0.0,44.1,2.321052631578948,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-1),L (-1)
52.0,,2023-01-30,31-001,DAL,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,51.0,2.6842105263157894,0.0,69.59999999999998,3.663157894736841,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+4),W (+4)
53.0,,2023-02-02,31-004,DAL,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,39.0,2.0526315789473686,0.0,51.6,2.7157894736842105,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-8),L (-8)
54.0,,2023-02-04,31-006,DAL,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,44.0,2.3157894736842106,0.0,58.70000000000001,3.089473684210527,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+6),W (+6)
55.0,,2023-02-06,31-008,DAL,UTA,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,90.0,4.7368421052631575,0.0,113.3,5.963157894736842,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+5),W (+5)
56.0,,2023-02-08,31-010,DAL,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,89.0,4.684210526315789,0.0,92.7,4.878947368421053,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-6),L (-6)
57.0,,2023-02-10,31-012,DAL,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,102.0,5.368421052631579,0.0,117.8,6.2,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+13),W (+13)
58.0,,2023-02-11,31-013,DAL,SAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,64.0,3.3684210526315788,0.0,77.0,4.052631578947368,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+6),W (+6)
59.0,,2023-02-13,31-015,DAL,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,49.0,2.5789473684210527,0.0,71.60000000000001,3.76842105263158,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+8),W (+8)
60.0,,2023-02-15,31-017,DAL,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,75.0,3.947368421052632,0.0,96.6,5.084210526315789,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-5),L (-5)
61.0,,2023-02-23,31-025,DAL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,88.0,4.631578947368421,0.0,105.6,5.557894736842105,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-3),L (-3)
62.0,,2023-02-26,31-028,DAL,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,70.0,3.684210526315789,0.0,84.4,4.442105263157895,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-9),L (-9)
63.0,23.0,2023-02-28,31-030,DAL,IND,0.0,23.65,4.0,6.0,0.667,1.0,2.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,9.0,6.9,9.0,4.0,3.0,0.75,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,4.0,71.0,3.736842105263158,6.9,91.3,4.8052631578947365,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,,
64.0,24.0,2023-03-02,31-032,DAL,PHI,0.0,19.75,3.0,5.0,0.6,2.0,4.0,0.5,1.0,4.0,0.25,0.0,6.0,6.0,3.0,0.0,0.0,0.0,5.0,9.0,7.4,-3.0,1.0,1.0,1.0,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,9.0,73.0,3.842105263157895,7.0,95.0,5.0,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+26),W (+26)
65.0,,2023-03-05,31-035,DAL,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,45.0,2.3684210526315788,0.0,72.1,3.794736842105263,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-3),L (-3)
66.0,25.0,2023-03-07,31-037,DAL,UTA,0.0,26.28333333333333,2.0,5.0,0.4,1.0,4.0,0.25,0.0,0.0,,1.0,6.0,7.0,1.0,1.0,0.0,0.0,1.0,5.0,6.1,5.0,1.0,1.0,1.0,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,9.0,38.0,2.0,6.1,42.2,2.221052631578948,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-2),L (-2)
67.0,,2023-03-08,31-038,DAL,NOP,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,,51.0,2.6842105263157894,0.0,65.10000000000001,3.426315789473685,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+7),W (+7)
68.0,26.0,2023-03-11,31-041,DAL,MEM,0.0,25.85,1.0,3.0,0.333,1.0,3.0,0.333,1.0,2.0,0.5,1.0,7.0,8.0,4.0,0.0,1.0,0.0,3.0,4.0,7.0,-8.0,0.0,0.0,,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,12.0,57.0,3.0,6.6,77.1,4.057894736842105,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-4),L (-4)
69.0,27.0,2023-03-13,31-043,DAL,MEM,0.0,25.066666666666663,0.0,3.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,2.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,1.0,-0.5,-18.0,1.0,0.0,0.0,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,0.0,59.0,3.1052631578947367,-0.9000000000000008,70.80000000000001,3.7263157894736847,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,W (+4),W (+4)
70.0,28.0,2023-03-15,31-045,DAL,SAS,1.0,27.516666666666666,1.0,4.0,0.25,1.0,3.0,0.333,0.0,0.0,,0.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,3.0,-1.2,5.0,1.0,0.0,0.0,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,0.0,90.0,4.7368421052631575,-1.1999999999999995,115.70000000000002,6.089473684210527,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-7),L (-7)
71.0,29.0,2023-03-17,31-047,DAL,LAL,1.0,28.916666666666668,2.0,4.0,0.5,1.0,3.0,0.333,5.0,6.0,0.833,0.0,4.0,4.0,2.0,0.0,0.0,0.0,4.0,10.0,8.6,-11.0,1.0,1.0,1.0,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,6.0,41.0,2.1578947368421053,6.600000000000001,43.79999999999999,2.3052631578947365,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-4),L (-4)
72.0,30.0,2023-03-20,31-050,DAL,MEM,1.0,33.03333333333333,0.0,3.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,6.0,8.0,4.0,1.0,1.0,2.0,1.0,2.0,5.2,1.0,1.0,0.0,0.0,33,22,34,12,9,17,17,36,32,5,36,22,8,33,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,60.0,9.0,66.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.4925373134328358,0.3333333333333333,0.4473684210526316,0.2666666666666666,0.0,0.1914893617021276,0.3541666666666667,0.4047619047619047,0.6,0.0,0.4848484848484848,0.1851851851851851,0.4615384615384615,0.2784810126582278,0.2,0.4647887323943662,0.3333333333333333,12,10,4,6,15.0,,46.0,60.0,35.0,0.2608695652173913,0.1666666666666666,0.1142857142857142,0.4,,19,9.0,62.0,3.263157894736842,4.4,73.89999999999999,3.8894736842105258,8.7,1.3,-2.2,-2.2,0.0,0.0234892163143284,0.592,0.663,0.225,0.0,0.7,L (-16),L (-16)
