Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Len,Shared Games with Chima Moneke,Shared Games with Chimezie Metu,Shared Games with Davion Mitchell,Shared Games with De'Aaron Fox,Shared Games with Domantas Sabonis,Shared Games with Harrison Barnes,Shared Games with Keon Ellis,Shared Games with Kevin Huerter,Shared Games with KZ Okpala,Shared Games with Malik Monk,Shared Games with Matthew Dellavedova,Shared Games with Neemias Queta,Shared Games with PJ Dozier,Shared Games with Richaun Holmes,Shared Games with Terence Davis,Shared Games with Trey Lyles,Alex Len,Chima Moneke,Chimezie Metu,Davion Mitchell,De'Aaron Fox,Deonte Burton,Domantas Sabonis,Harrison Barnes,Keon Ellis,Kevin Huerter,KZ Okpala,Malik Monk,Matthew Dellavedova,Neemias Queta,PJ Dozier,Richaun Holmes,Terence Davis,Trey Lyles,co_inf with Alex Len,co_inf with Chima Moneke,co_inf with Chimezie Metu,co_inf with Davion Mitchell,co_inf with De'Aaron Fox,co_inf with Deonte Burton,co_inf with Domantas Sabonis,co_inf with Harrison Barnes,co_inf with Keon Ellis,co_inf with Kevin Huerter,co_inf with KZ Okpala,co_inf with Malik Monk,co_inf with Matthew Dellavedova,co_inf with Neemias Queta,co_inf with PJ Dozier,co_inf with Richaun Holmes,co_inf with Terence Davis,co_inf with Trey Lyles,Shared Games with Kessler Edwards,JD Davison,Kessler Edwards,co_inf with Kessler Edwards,co_inf with JD Davison,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
1.0,,2022-10-19,22-061,SAC,POR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,,75.0,4.166666666666667,0.0,79.69999999999999,4.427777777777777,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,L (-7),L (-7)
2.0,1.0,2022-10-22,22-064,SAC,LAC,0.0,32.8,7.0,10.0,0.7,3.0,6.0,0.5,2.0,2.0,1.0,1.0,4.0,5.0,2.0,0.0,2.0,2.0,3.0,19.0,16.3,-4.0,4.0,4.0,1.0,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,14.0,48.0,2.6666666666666665,15.499999999999996,63.500000000000014,3.5277777777777786,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,L (-2),L (-2)
3.0,2.0,2022-10-23,22-065,SAC,GSW,0.0,38.43333333333333,6.0,14.0,0.429,4.0,10.0,0.4,0.0,0.0,,1.0,3.0,4.0,0.0,1.0,0.0,2.0,2.0,16.0,8.4,2.0,4.0,2.0,0.5,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,5.0,73.0,4.055555555555555,8.399999999999997,81.4,4.522222222222222,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,L (-5),L (-5)
4.0,3.0,2022-10-27,22-069,SAC,MEM,1.0,39.21666666666667,7.0,15.0,0.467,3.0,8.0,0.375,1.0,1.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,1.0,18.0,10.9,-10.0,7.0,4.0,0.5714285714285714,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,6.0,60.0,3.333333333333333,10.499999999999996,69.19999999999999,3.844444444444444,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,L (-15),L (-15)
5.0,4.0,2022-10-29,22-071,SAC,MIA,1.0,35.8,8.0,13.0,0.615,3.0,7.0,0.429,3.0,4.0,0.75,0.0,1.0,1.0,3.0,0.0,2.0,5.0,4.0,22.0,12.9,2.0,6.0,5.0,0.8333333333333334,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,6.0,64.0,3.555555555555556,11.699999999999996,67.1,3.7277777777777774,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,W (+6),W (+6)
6.0,5.0,2022-10-31,22-073,SAC,CHO,1.0,31.933333333333334,5.0,15.0,0.333,2.0,7.0,0.286,0.0,0.0,,1.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,12.0,6.8,15.0,8.0,3.0,0.375,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,4.0,59.0,3.2777777777777777,6.799999999999999,71.30000000000001,3.961111111111112,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,W (+7),W (+7)
7.0,6.0,2022-11-02,22-075,SAC,MIA,1.0,27.266666666666666,3.0,7.0,0.429,1.0,5.0,0.2,0.0,0.0,,0.0,4.0,4.0,3.0,1.0,2.0,2.0,1.0,7.0,6.6,7.0,2.0,2.0,1.0,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,8.0,62.0,3.4444444444444446,6.6,71.5,3.9722222222222223,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,L (-3),L (-3)
8.0,7.0,2022-11-05,22-078,SAC,ORL,1.0,24.266666666666666,1.0,6.0,0.167,1.0,4.0,0.25,0.0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,-0.6,-12.0,2.0,0.0,0.0,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,-1.0,67.0,3.7222222222222223,-0.5999999999999993,89.70000000000002,4.983333333333334,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,W (+3),W (+3)
9.0,8.0,2022-11-07,22-080,SAC,GSW,1.0,26.966666666666665,2.0,7.0,0.286,1.0,4.0,0.25,1.0,2.0,0.5,2.0,5.0,7.0,2.0,2.0,0.0,0.0,4.0,6.0,6.2,-4.0,3.0,1.0,0.3333333333333333,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,8.0,51.0,2.833333333333333,5.799999999999999,70.99999999999997,3.944444444444443,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,L (-3),L (-3)
10.0,9.0,2022-11-09,22-082,SAC,CLE,1.0,32.93333333333333,5.0,10.0,0.5,4.0,7.0,0.571,0.0,0.0,,0.0,3.0,3.0,1.0,2.0,1.0,1.0,4.0,14.0,10.7,-7.0,3.0,1.0,0.3333333333333333,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,10.0,67.0,3.7222222222222223,10.699999999999998,91.9,5.105555555555556,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,W (+7),W (+7)
11.0,10.0,2022-11-11,22-084,SAC,LAL,1.0,25.683333333333334,1.0,4.0,0.25,0.0,3.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,-0.6,15.0,1.0,1.0,1.0,25,1,65,78,71,77,80,15,73,33,75,31,5,14,41,62,72,26.0,2.0,66.0,80.0,73.0,2.0,79.0,82.0,16.0,75.0,35.0,77.0,32.0,5.0,16.0,42.0,64.0,74.0,0.9615384615384616,0.5,0.9848484848484848,0.975,0.9726027397260274,0.0,0.9746835443037974,0.975609756097561,0.9375,0.9733333333333334,0.9428571428571428,0.974025974025974,0.96875,1.0,0.875,0.9761904761904762,0.96875,0.972972972972973,21,12.0,36.0,0.5833333333333334,0.0,18,0.0,78.0,4.333333333333333,-0.6000000000000005,95.20000000000002,5.28888888888889,12.3,4.3,-0.6,0.4,-1.0,0.0986057789452414,0.597,0.641,0.104,0.8,2.6,W (+6),W (+6)
