Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Admiral Schofield,Shared Games with Bol Bol,Shared Games with Caleb Houstan,Shared Games with Chuma Okeke,Shared Games with Cole Anthony,Shared Games with Gary Harris,Shared Games with Jalen Suggs,Shared Games with Jonathan Isaac,Shared Games with Kevon Harris,Shared Games with Markelle Fultz,Shared Games with Michael Carter-Williams,Shared Games with Mo Bamba,Shared Games with Moritz Wagner,Shared Games with Paolo Banchero,Shared Games with R.J. Hampton,Shared Games with Terrence Ross,Shared Games with Wendell Carter Jr.,Admiral Schofield,Bol Bol,Caleb Houstan,Chuma Okeke,Cole Anthony,Gary Harris,Jalen Suggs,Jay Scrubb,Jonathan Isaac,Kevon Harris,Markelle Fultz,Michael Carter-Williams,Mo Bamba,Moritz Wagner,Paolo Banchero,R.J. Hampton,Terrence Ross,Wendell Carter Jr.,co_inf with Admiral Schofield,co_inf with Bol Bol,co_inf with Caleb Houstan,co_inf with Chuma Okeke,co_inf with Cole Anthony,co_inf with Gary Harris,co_inf with Jalen Suggs,co_inf with Jay Scrubb,co_inf with Jonathan Isaac,co_inf with Kevon Harris,co_inf with Markelle Fultz,co_inf with Michael Carter-Williams,co_inf with Mo Bamba,co_inf with Moritz Wagner,co_inf with Paolo Banchero,co_inf with R.J. Hampton,co_inf with Terrence Ross,co_inf with Wendell Carter Jr.,Shared Games with Goga Bitadze,Derrick White,Goga Bitadze,co_inf with Goga Bitadze,co_inf with Derrick White,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
25.0,25.0,2022-12-05,21-100,ORL,MIL,1.0,36.06666666666667,8.0,13.0,0.615,2.0,6.0,0.333,7.0,7.0,1.0,0.0,6.0,6.0,2.0,0.0,0.0,3.0,2.0,25.0,18.5,-10.0,7.0,6.0,0.8571428571428571,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,10.0,50.0,2.7777777777777777,15.699999999999996,47.9,2.661111111111111,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-13),L (-13)
26.0,26.0,2022-12-07,21-102,ORL,LAC,1.0,37.21666666666667,6.0,19.0,0.316,1.0,6.0,0.167,2.0,3.0,0.667,1.0,5.0,6.0,1.0,1.0,0.0,0.0,0.0,15.0,7.6,2.0,13.0,5.0,0.3846153846153846,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,1.0,72.0,4.0,6.799999999999998,75.1,4.172222222222222,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-7),L (-7)
27.0,27.0,2022-12-09,21-104,ORL,TOR,1.0,32.5,12.0,15.0,0.8,2.0,4.0,0.5,8.0,8.0,1.0,1.0,4.0,5.0,2.0,2.0,0.0,1.0,2.0,34.0,31.8,6.0,11.0,10.0,0.9090909090909092,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,19.0,43.0,2.388888888888889,28.6,49.79999999999998,2.7666666666666657,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+5),W (+5)
28.0,28.0,2022-12-11,21-106,ORL,TOR,1.0,36.4,6.0,14.0,0.429,3.0,5.0,0.6,8.0,10.0,0.8,1.0,2.0,3.0,4.0,0.0,1.0,1.0,3.0,23.0,17.4,13.0,9.0,3.0,0.3333333333333333,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,6.0,38.0,2.111111111111111,14.2,38.400000000000006,2.1333333333333337,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+4),W (+4)
29.0,29.0,2022-12-14,21-109,ORL,ATL,1.0,36.4,7.0,17.0,0.412,3.0,6.0,0.5,7.0,8.0,0.875,1.0,2.0,3.0,4.0,0.0,1.0,1.0,3.0,24.0,17.1,9.0,11.0,4.0,0.3636363636363636,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,6.0,72.0,4.0,14.300000000000004,79.10000000000001,4.394444444444445,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+12),W (+12)
30.0,30.0,2022-12-16,21-111,ORL,BOS,1.0,34.233333333333334,6.0,19.0,0.316,1.0,7.0,0.143,6.0,6.0,1.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,3.0,19.0,7.9,4.0,12.0,5.0,0.4166666666666667,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,-2.0,47.0,2.611111111111111,5.499999999999996,53.8,2.988888888888889,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+11),W (+11)
31.0,31.0,2022-12-18,21-113,ORL,BOS,1.0,31.6,5.0,15.0,0.333,1.0,5.0,0.2,1.0,1.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,3.0,12.0,4.9,-7.0,10.0,4.0,0.4,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,3.0,48.0,2.6666666666666665,4.500000000000001,54.7,3.038888888888889,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+8),W (+8)
32.0,32.0,2022-12-19,21-114,ORL,ATL,1.0,34.8,6.0,18.0,0.333,2.0,6.0,0.333,5.0,5.0,1.0,6.0,1.0,7.0,2.0,1.0,1.0,0.0,2.0,19.0,15.6,9.0,12.0,4.0,0.3333333333333333,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,7.0,68.0,3.7777777777777777,13.599999999999998,70.5,3.9166666666666665,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+3),W (+3)
33.0,33.0,2022-12-21,21-116,ORL,HOU,1.0,31.866666666666667,9.0,15.0,0.6,4.0,8.0,0.5,3.0,5.0,0.6,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,25.0,18.3,10.0,7.0,5.0,0.7142857142857143,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,7.0,59.0,3.2777777777777777,17.1,59.6,3.311111111111112,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-1),L (-1)
34.0,34.0,2022-12-23,21-118,ORL,SAS,1.0,31.33333333333333,7.0,15.0,0.467,2.0,3.0,0.667,5.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,1.0,21.0,15.7,36.0,12.0,5.0,0.4166666666666667,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,5.0,94.0,5.222222222222222,13.7,87.6,4.866666666666666,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+6),W (+6)
35.0,35.0,2022-12-27,21-122,ORL,LAL,1.0,30.6,4.0,8.0,0.5,2.0,4.0,0.5,5.0,5.0,1.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,1.0,15.0,13.0,-10.0,4.0,2.0,0.5,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,7.0,55.0,3.055555555555556,11.000000000000004,57.0,3.1666666666666665,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+20),W (+20)
36.0,36.0,2022-12-28,21-123,ORL,DET,1.0,28.78333333333333,7.0,15.0,0.467,1.0,4.0,0.25,4.0,5.0,0.8,2.0,4.0,6.0,3.0,1.0,0.0,1.0,1.0,19.0,15.2,-13.0,11.0,6.0,0.5454545454545454,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,8.0,47.0,2.611111111111111,13.6,43.8,2.433333333333333,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-19),L (-19)
37.0,37.0,2022-12-30,21-125,ORL,WAS,1.0,37.56666666666667,13.0,25.0,0.52,1.0,4.0,0.25,1.0,1.0,1.0,0.0,4.0,4.0,8.0,2.0,0.0,2.0,2.0,28.0,21.7,-14.0,21.0,12.0,0.5714285714285714,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,14.0,36.0,2.0,21.300000000000008,39.8,2.211111111111111,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-20),L (-20)
38.0,,2023-01-04,21-130,ORL,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,,60.0,3.333333333333333,0.0,62.29999999999998,3.4611111111111104,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-19),L (-19)
39.0,38.0,2023-01-05,21-131,ORL,MEM,1.0,37.66666666666666,6.0,10.0,0.6,2.0,4.0,0.5,8.0,10.0,0.8,0.0,2.0,2.0,3.0,2.0,0.0,2.0,4.0,22.0,17.7,-12.0,6.0,4.0,0.6666666666666666,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,7.0,48.0,2.6666666666666665,14.5,53.99999999999999,3.0,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+11),W (+11)
40.0,39.0,2023-01-07,21-133,ORL,GSW,1.0,34.8,9.0,16.0,0.563,3.0,7.0,0.429,3.0,5.0,0.6,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,24.0,15.4,14.0,9.0,6.0,0.6666666666666666,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,6.0,83.0,4.611111111111111,14.200000000000005,72.39999999999999,4.022222222222222,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-8),L (-8)
41.0,40.0,2023-01-09,21-135,ORL,SAC,1.0,29.116666666666667,7.0,12.0,0.583,2.0,5.0,0.4,0.0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,3.0,16.0,9.5,-9.0,7.0,5.0,0.7142857142857143,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,6.0,68.0,3.7777777777777777,9.500000000000004,70.29999999999998,3.9055555555555546,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+14),W (+14)
42.0,41.0,2023-01-10,21-136,ORL,POR,1.0,34.46666666666667,12.0,20.0,0.6,2.0,5.0,0.4,3.0,4.0,0.75,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,29.0,21.0,14.0,15.0,10.0,0.6666666666666666,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,9.0,62.0,3.4444444444444446,19.8,60.0,3.333333333333333,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,,
43.0,42.0,2023-01-13,21-139,ORL,UTA,1.0,34.55,10.0,20.0,0.5,5.0,10.0,0.5,1.0,3.0,0.333,1.0,4.0,5.0,2.0,4.0,1.0,0.0,0.0,26.0,23.2,14.0,10.0,5.0,0.5,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,15.0,48.0,2.6666666666666665,22.8,42.3,2.35,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-25),L (-25)
44.0,43.0,2023-01-15,21-141,ORL,DEN,1.0,31.78333333333333,7.0,16.0,0.438,2.0,7.0,0.286,3.0,4.0,0.75,0.0,5.0,5.0,2.0,1.0,0.0,2.0,1.0,19.0,11.7,21.0,9.0,5.0,0.5555555555555556,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,5.0,54.0,3.0,10.5,66.29999999999998,3.683333333333332,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+3),W (+3)
45.0,44.0,2023-01-20,21-146,ORL,NOP,1.0,32.36666666666667,10.0,16.0,0.625,5.0,7.0,0.714,5.0,5.0,1.0,1.0,5.0,6.0,9.0,0.0,0.0,2.0,2.0,30.0,28.5,21.0,9.0,5.0,0.5555555555555556,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,22.0,55.0,3.055555555555556,26.5,52.79999999999999,2.9333333333333327,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-4),L (-4)
46.0,45.0,2023-01-21,21-147,ORL,WAS,1.0,26.9,5.0,11.0,0.455,1.0,2.0,0.5,9.0,10.0,0.9,0.0,4.0,4.0,1.0,0.0,0.0,1.0,3.0,20.0,13.6,-17.0,9.0,4.0,0.4444444444444444,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,3.0,50.0,2.7777777777777777,10.0,64.7,3.594444444444445,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-3),L (-3)
47.0,46.0,2023-01-23,21-149,ORL,BOS,1.0,33.28333333333333,7.0,13.0,0.538,1.0,5.0,0.2,0.0,0.0,,2.0,5.0,7.0,6.0,1.0,0.0,1.0,1.0,15.0,15.4,17.0,8.0,6.0,0.75,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,15.0,57.0,3.1666666666666665,15.4,74.2,4.122222222222223,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+13),W (+13)
48.0,47.0,2023-01-25,21-151,ORL,IND,1.0,34.266666666666666,5.0,11.0,0.455,1.0,3.0,0.333,2.0,4.0,0.5,0.0,3.0,3.0,7.0,2.0,0.0,2.0,1.0,13.0,11.9,12.0,8.0,4.0,0.5,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,8.0,82.0,4.555555555555555,11.099999999999998,85.69999999999999,4.76111111111111,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,L (-20),L (-20)
49.0,48.0,2023-01-27,21-153,ORL,MIA,1.0,32.96666666666667,6.0,10.0,0.6,3.0,4.0,0.75,4.0,4.0,1.0,1.0,5.0,6.0,2.0,0.0,0.0,1.0,2.0,19.0,16.2,0.0,6.0,3.0,0.5,36,69,49,26,59,47,52,11,33,59,4,39,56,71,26,41,56,37.0,70.0,51.0,27.0,60.0,48.0,53.0,2.0,11.0,34.0,60.0,4.0,49.0,57.0,72.0,47.0,63.0,57.0,0.972972972972973,0.9857142857142858,0.9607843137254902,0.9629629629629628,0.9833333333333332,0.9791666666666666,0.981132075471698,0.0,1.0,0.9705882352941176,0.9833333333333332,1.0,0.7959183673469388,0.9824561403508772,0.9861111111111112,0.5531914893617021,0.6507936507936508,0.9824561403508772,16,82.0,38.0,0.4210526315789473,0.0,18,12.0,50.0,2.7777777777777777,14.599999999999994,47.900000000000006,2.6611111111111114,15.9,5.4,-0.1,0.4,-0.5,0.1625437828371278,0.589,0.322,0.288,1.3,3.1,W (+15),W (+15)
