Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Dennis Smith Jr.,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kai Jones,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with P.J. Washington,Shared Games with Terry Rozier,Bryce McGowens,Cody Martin,Dennis Smith Jr.,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kai Jones,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,P.J. Washington,Terry Rozier,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Dennis Smith Jr.,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kai Jones,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with P.J. Washington,co_inf with Terry Rozier,co_inf with Xavier Sneed,Shared Games with Reggie Jackson,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
11.0,10.0,2022-11-07,21-148,CHO,WAS,0,5.25,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,+4,0.0,0.0,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,2.0,46.0,2.555555555555556,1.0,72.10000000000001,4.005555555555556,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-8),L (-8)
12.0,11.0,2022-11-09,21-150,CHO,POR,0,11.433333333333334,0.0,2.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,-1.9,-19,1.0,0.0,0.0,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,0.0,24.0,1.3333333333333333,-1.9,47.49999999999999,2.6388888888888884,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-10),L (-10)
13.0,12.0,2022-11-10,21-151,CHO,MIA,0,7.616666666666667,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4,-4,0.0,0.0,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,1.0,32.0,1.7777777777777777,-0.4000000000000001,48.1,2.6722222222222225,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-5),L (-5)
14.0,13.0,2022-11-12,21-153,CHO,MIA,0,19.6,3.0,3.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,6.0,6.0,2.0,0.0,0.0,0.0,2.0,8.0,9.5,+6,3.0,3.0,1.0,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,11.0,41.0,2.2777777777777777,8.7,68.19999999999999,3.788888888888888,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-17),L (-17)
15.0,14.0,2022-11-14,21-155,CHO,ORL,0,24.78333333333333,4.0,4.0,1.000,2.0,2.0,1.000,4,5.0,.800,0.0,3.0,3.0,3.0,2.0,0.0,1.0,4.0,14.0,14.8,0,2.0,2.0,1.0,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,12.0,30.0,1.6666666666666667,13.2,52.39999999999999,2.9111111111111105,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+7),W (+7)
16.0,15.0,2022-11-16,21-157,CHO,IND,0,21.616666666666667,2.0,4.0,.500,1.0,2.0,.500,2,2.0,1.000,0.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,7.0,8.5,-2,2.0,1.0,0.5,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,8.0,39.0,2.1666666666666665,7.699999999999997,67.6,3.755555555555555,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-12),L (-12)
17.0,16.0,2022-11-18,21-159,CHO,CLE,0,13.483333333333333,0.0,5.0,.000,0.0,2.0,.000,0,0.0,,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,-2.5,-4,3.0,0.0,0.0,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,-2.0,65.0,3.611111111111111,-2.5,84.0,4.666666666666667,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-10),L (-10)
18.0,,2022-11-20,21-161,CHO,WAS,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,,50.0,2.7777777777777777,0.0,64.1,3.561111111111111,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-4),L (-4)
19.0,17.0,2022-11-23,21-164,CHO,PHI,0,16.05,2.0,6.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,4.0,3.3,+11,5.0,2.0,0.4,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,2.0,31.0,1.7222222222222223,3.299999999999999,49.1,2.727777777777778,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+6),W (+6)
20.0,18.0,2022-11-25,21-166,CHO,MIN,0,25.55,4.0,7.0,.571,1.0,1.0,1.000,5,6.0,.833,2.0,5.0,7.0,3.0,1.0,0.0,1.0,1.0,14.0,14.9,+2,6.0,3.0,0.5,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,11.0,41.0,2.2777777777777777,12.900000000000002,63.5,3.5277777777777777,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+2),W (+2)
21.0,19.0,2022-11-28,21-169,CHO,BOS,1,39.48333333333333,4.0,13.0,.308,1.0,4.0,.250,2,2.0,1.000,0.0,4.0,4.0,8.0,3.0,0.0,5.0,0.0,11.0,8.3,-23,9.0,3.0,0.3333333333333333,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,6.0,45.0,2.5,7.499999999999998,58.69999999999998,3.26111111111111,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,,
22.0,20.0,2022-12-02,21-173,CHO,WAS,0,19.633333333333333,3.0,6.0,.500,1.0,2.0,.500,0,0.0,,2.0,2.0,4.0,5.0,1.0,0.0,0.0,0.0,7.0,10.5,+17,4.0,2.0,0.5,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,11.0,42.0,2.333333333333333,10.5,61.7,3.427777777777778,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-35),L (-35)
23.0,21.0,2022-12-03,21-174,CHO,MIL,0,18.6,2.0,4.0,.500,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.3,-14,2.0,1.0,0.5,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,2.0,14.0,0.7777777777777778,3.3,27.000000000000004,1.5000000000000002,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,W (+1),W (+1)
24.0,22.0,2022-12-05,21-176,CHO,LAC,0,15.45,2.0,7.0,.286,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,5.0,1.5,-4,5.0,1.0,0.2,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,1.0,53.0,2.9444444444444446,1.5,71.89999999999999,3.994444444444444,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-9),L (-9)
25.0,23.0,2022-12-07,21-178,CHO,BRK,0,11.166666666666666,1.0,1.0,1.000,0.0,0.0,,3,3.0,1.000,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,6.7,+2,1.0,1.0,1.0,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,5.0,38.0,2.111111111111111,5.5,55.900000000000006,3.105555555555556,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-2),L (-2)
26.0,24.0,2022-12-09,21-180,CHO,NYK,0,26.016666666666666,3.0,6.0,.500,0.0,2.0,.000,2,2.0,1.000,1.0,5.0,6.0,3.0,0.0,0.0,1.0,2.0,8.0,7.5,-7,4.0,3.0,0.75,22,1,16,20,36,32,33,30,33,4,13,14,36,39,39,26,46.0,7.0,54.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,4.0,0.4782608695652174,0.1428571428571428,0.2962962962962963,0.4,0.45,0.9411764705882352,0.4782608695652174,0.6521739130434783,0.6875,0.8,0.3611111111111111,0.3255813953488372,0.4556962025316455,0.6,0.5342465753424658,0.4126984126984127,0.0,22,8,67.0,32.0,0.0,0.25,18,8.0,28.0,1.5555555555555556,6.699999999999998,44.0,2.4444444444444446,11.6,0.8,-2.5,-3.0,0.5,0.0324247087271927,0.515,0.374,0.291,-0.1,0.0,L (-6),L (-6)
