Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Bryce McGowens,Shared Games with Cody Martin,Shared Games with Gordon Hayward,Shared Games with Jalen McDaniels,Shared Games with James Bouknight,Shared Games with JT Thor,Shared Games with Kai Jones,Shared Games with Kelly Oubre Jr.,Shared Games with Kobi Simmons,Shared Games with LaMelo Ball,Shared Games with Mark Williams,Shared Games with Mason Plumlee,Shared Games with Nick Richards,Shared Games with P.J. Washington,Shared Games with Terry Rozier,Shared Games with Théo Maledon,Bryce McGowens,Cody Martin,Gordon Hayward,Jalen McDaniels,James Bouknight,JT Thor,Kai Jones,Kelly Oubre Jr.,Kobi Simmons,LaMelo Ball,Mark Williams,Mason Plumlee,Nick Richards,P.J. Washington,Terry Rozier,Théo Maledon,Xavier Sneed,co_inf with Bryce McGowens,co_inf with Cody Martin,co_inf with Gordon Hayward,co_inf with Jalen McDaniels,co_inf with James Bouknight,co_inf with JT Thor,co_inf with Kai Jones,co_inf with Kelly Oubre Jr.,co_inf with Kobi Simmons,co_inf with LaMelo Ball,co_inf with Mark Williams,co_inf with Mason Plumlee,co_inf with Nick Richards,co_inf with P.J. Washington,co_inf with Terry Rozier,co_inf with Théo Maledon,co_inf with Xavier Sneed,Shared Games with Reggie Jackson,Shared Games with Svi Mykhailiuk,De'Andre Hunter,Svi Mykhailiuk,co_inf with De'Andre Hunter,co_inf with Svi Mykhailiuk,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,Co_Points_Share,New Column,Result
62.0,40.0,2023-02-25,25-092,CHO,MIA,0.0,28.266666666666666,5.0,7.0,0.714,1.0,2.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,4.0,15.0,13.5,12.0,5.0,4.0,0.8,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,9.0,57.0,3.1666666666666665,11.900000000000002,69.1,3.838888888888889,0.0520993624972521,W (+10),W (+10)
63.0,41.0,2023-02-27,25-094,CHO,DET,0.0,32.166666666666664,1.0,8.0,0.125,0.0,1.0,0.0,5.0,6.0,0.833,1.0,2.0,3.0,7.0,1.0,0.0,1.0,2.0,7.0,6.8,9.0,7.0,1.0,0.1428571428571428,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,3.0,78.0,4.333333333333333,4.799999999999998,89.1,4.949999999999999,0.0520993624972521,,
64.0,42.0,2023-03-01,25-096,CHO,PHO,0.0,26.25,2.0,7.0,0.286,0.0,2.0,0.0,4.0,6.0,0.667,0.0,5.0,5.0,6.0,1.0,2.0,0.0,2.0,8.0,10.4,-11.0,5.0,2.0,0.4,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,9.0,39.0,2.1666666666666665,8.799999999999999,56.20000000000001,3.1222222222222227,0.0520993624972521,W (+8),W (+8)
65.0,43.0,2023-03-03,25-098,CHO,ORL,0.0,21.08333333333333,3.0,8.0,0.375,0.0,1.0,0.0,4.0,6.0,0.667,1.0,1.0,2.0,6.0,2.0,0.0,0.0,1.0,10.0,11.6,-3.0,7.0,3.0,0.4285714285714285,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,6.0,55.0,3.055555555555556,9.999999999999998,70.00000000000001,3.8888888888888897,0.0520993624972521,W (+5),W (+5)
66.0,44.0,2023-03-05,25-100,CHO,BRK,0.0,27.03333333333333,6.0,14.0,0.429,1.0,6.0,0.167,2.0,3.0,0.667,2.0,4.0,6.0,6.0,1.0,1.0,0.0,3.0,15.0,14.5,-13.0,8.0,5.0,0.625,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,12.0,32.0,1.7777777777777777,13.699999999999996,39.4,2.1888888888888887,0.0520993624972521,W (+11),W (+11)
67.0,45.0,2023-03-07,25-102,CHO,NYK,0.0,23.683333333333334,1.0,6.0,0.167,1.0,3.0,0.333,0.0,0.0,,0.0,5.0,5.0,6.0,0.0,0.0,2.0,1.0,3.0,2.5,-2.0,3.0,0.0,0.0,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,6.0,72.0,4.0,2.5,90.8,5.044444444444444,0.0520993624972521,L (-14),L (-14)
68.0,46.0,2023-03-09,25-104,CHO,DET,0.0,23.216666666666665,7.0,10.0,0.7,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,14.0,10.9,11.0,9.0,7.0,0.7777777777777778,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,6.0,74.0,4.111111111111111,10.9,91.2,5.066666666666666,0.0520993624972521,L (-11),L (-11)
69.0,47.0,2023-03-11,25-106,CHO,UTA,0.0,24.466666666666665,4.0,11.0,0.364,2.0,3.0,0.667,3.0,4.0,0.75,1.0,2.0,3.0,5.0,0.0,2.0,1.0,3.0,13.0,10.5,3.0,8.0,2.0,0.25,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,7.0,70.0,3.888888888888889,9.299999999999995,84.79999999999998,4.71111111111111,0.0520993624972521,L (-16),L (-16)
70.0,48.0,2023-03-12,25-107,CHO,CLE,1.0,37.28333333333333,5.0,14.0,0.357,0.0,1.0,0.0,4.0,4.0,1.0,1.0,7.0,8.0,7.0,3.0,0.0,2.0,4.0,14.0,13.3,1.0,13.0,5.0,0.3846153846153846,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,12.0,58.0,3.2222222222222223,11.7,69.3,3.85,0.0520993624972521,W (+7),W (+7)
71.0,49.0,2023-03-14,25-109,CHO,CLE,0.0,31.716666666666665,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,8.0,2.0,2.0,2.0,2.0,6.0,10.8,-5.0,6.0,3.0,0.5,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,14.0,62.0,3.4444444444444446,10.799999999999995,74.10000000000001,4.116666666666667,0.0520993624972521,W (+10),W (+10)
72.0,50.0,2023-03-17,25-112,CHO,PHI,0.0,31.95,2.0,11.0,0.182,0.0,4.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,8.0,0.0,1.0,2.0,2.0,5.0,2.7,-22.0,7.0,2.0,0.2857142857142857,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,4.0,32.0,1.7777777777777777,2.299999999999999,51.3,2.85,0.0520993624972521,L (-8),L (-8)
73.0,51.0,2023-03-20,25-115,CHO,IND,0.0,25.966666666666665,1.0,10.0,0.1,0.0,2.0,0.0,0.0,0.0,,2.0,3.0,5.0,6.0,2.0,0.0,1.0,2.0,2.0,2.1,-20.0,8.0,1.0,0.125,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,4.0,66.0,3.6666666666666665,2.0999999999999988,92.3,5.127777777777777,0.0520993624972521,L (-6),L (-6)
74.0,52.0,2023-03-23,25-118,CHO,NOP,0.0,21.9,4.0,8.0,0.5,0.0,2.0,0.0,0.0,0.0,,1.0,1.0,2.0,4.0,1.0,0.0,3.0,1.0,8.0,5.4,-7.0,6.0,4.0,0.6666666666666666,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,4.0,50.0,2.7777777777777777,5.399999999999999,58.1,3.227777777777778,0.0520993624972521,L (-16),L (-16)
75.0,53.0,2023-03-24,25-119,CHO,DAL,1.0,29.83333333333333,4.0,9.0,0.444,2.0,4.0,0.5,3.0,4.0,0.75,0.0,5.0,5.0,9.0,1.0,0.0,1.0,3.0,13.0,14.5,12.0,5.0,2.0,0.4,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,14.0,70.0,3.888888888888889,13.3,89.79999999999998,4.988888888888888,0.0520993624972521,L (-39),L (-39)
76.0,54.0,2023-03-26,25-121,CHO,DAL,1.0,28.183333333333334,5.0,11.0,0.455,1.0,4.0,0.25,3.0,4.0,0.75,1.0,4.0,5.0,6.0,1.0,0.0,3.0,4.0,14.0,10.4,4.0,7.0,4.0,0.5714285714285714,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,8.0,69.0,3.8333333333333335,9.2,73.29999999999998,4.072222222222221,0.0520993624972521,W (+6),W (+6)
77.0,,2023-03-28,25-123,CHO,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,,94.0,5.222222222222222,0.0,108.7,6.038888888888889,0.0520993624972521,L (-19),L (-19)
78.0,,2023-03-31,25-126,CHO,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,,53.0,2.9444444444444446,0.0,54.4,3.022222222222222,0.0520993624972521,W (+8),W (+8)
79.0,,2023-04-02,25-128,CHO,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,,54.0,3.0,0.0,68.70000000000002,3.816666666666668,0.0520993624972521,W (+6),W (+6)
80.0,,2023-04-04,25-130,CHO,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,,62.0,3.4444444444444446,0.0,64.69999999999999,3.594444444444444,0.0520993624972521,W (+3),W (+3)
81.0,,2023-04-07,25-133,CHO,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,,64.0,3.555555555555556,0.0,82.1,4.561111111111111,0.0520993624972521,L (-30),L (-30)
82.0,,2023-04-09,25-135,CHO,CLE,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,32,7,40,34,17,51,24,28,5,23,35,34,41,50,44,16,46.0,7.0,50.0,80.0,34.0,69.0,46.0,48.0,5,36.0,43.0,79.0,65.0,73.0,63.0,44.0,4.0,0.6956521739130435,1.0,0.8,0.425,0.5,0.7391304347826086,0.5217391304347826,0.5833333333333334,1.0,0.6388888888888888,0.813953488372093,0.430379746835443,0.6307692307692307,0.684931506849315,0.6984126984126984,0.3636363636363636,0.0,21,13,67.0,32.0,0.0,0.40625,18,,62.0,3.4444444444444446,0.0,80.1,4.449999999999999,0.0520993624972521,L (-20),L (-20)
