Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Gordon,Shared Games with Bones Hyland,Shared Games with Bruce Brown,Shared Games with Christian Braun,Shared Games with Davon Reed,Shared Games with DeAndre Jordan,Shared Games with Ish Smith,Shared Games with Jack White,Shared Games with Jamal Murray,Shared Games with Jeff Green,Shared Games with Kentavious Caldwell-Pope,Shared Games with Michael Porter Jr.,Shared Games with Peyton Watson,Shared Games with Vlatko Čančar,Shared Games with Zeke Nnaji,Aaron Gordon,Bones Hyland,Bruce Brown,Christian Braun,Collin Gillespie,Davon Reed,DeAndre Jordan,Ish Smith,Jack White,Jamal Murray,Jeff Green,Kentavious Caldwell-Pope,Michael Porter Jr.,Peyton Watson,Vlatko Čančar,Zeke Nnaji,co_inf with Aaron Gordon,co_inf with Bones Hyland,co_inf with Bruce Brown,co_inf with Christian Braun,co_inf with Collin Gillespie,co_inf with Davon Reed,co_inf with DeAndre Jordan,co_inf with Ish Smith,co_inf with Jack White,co_inf with Jamal Murray,co_inf with Jeff Green,co_inf with Kentavious Caldwell-Pope,co_inf with Michael Porter Jr.,co_inf with Peyton Watson,co_inf with Vlatko Čančar,co_inf with Zeke Nnaji,Shared Games with Reggie Jackson,Shared Games with Thomas Bryant,Donovan Williams,Reggie Jackson,Thomas Bryant,co_inf with Reggie Jackson,co_inf with Donovan Williams,co_inf with Thomas Bryant,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
19.0,16.0,2022-11-25,27-279,DEN,LAC,1.0,32.4,7.0,13.0,0.538,0.0,1.0,0.0,5.0,7.0,0.714,2.0,11.0,13.0,6.0,2.0,1.0,2.0,3.0,19.0,20.3,19.0,12.0,7.0,0.5833333333333334,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,19.0,59.0,3.4705882352941178,18.300000000000004,77.7,4.570588235294117,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+10),W (+10)
20.0,17.0,2022-11-28,27-282,DEN,HOU,1.0,27.45,11.0,17.0,0.647,1.0,2.0,0.5,9.0,10.0,0.9,6.0,6.0,12.0,8.0,0.0,0.0,3.0,2.0,32.0,31.9,8.0,15.0,10.0,0.6666666666666666,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,22.0,87.0,5.117647058823529,28.3,92.2,5.423529411764706,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+16),W (+16)
21.0,18.0,2022-11-30,27-284,DEN,HOU,1.0,27.55,7.0,9.0,0.778,2.0,3.0,0.667,1.0,1.0,1.0,1.0,8.0,9.0,12.0,1.0,1.0,4.0,5.0,17.0,20.7,10.0,6.0,5.0,0.8333333333333334,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,26.0,67.0,3.941176470588236,20.3,81.60000000000001,4.800000000000001,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,,
22.0,19.0,2022-12-02,27-286,DEN,ATL,1.0,35.06666666666667,10.0,15.0,0.667,3.0,6.0,0.5,1.0,4.0,0.25,1.0,9.0,10.0,8.0,1.0,0.0,2.0,2.0,24.0,23.5,-8.0,9.0,7.0,0.7777777777777778,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,22.0,55.0,3.235294117647059,23.1,72.10000000000001,4.241176470588236,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+20),W (+20)
23.0,20.0,2022-12-04,27-288,DEN,NOP,1.0,37.28333333333333,13.0,19.0,0.684,1.0,4.0,0.25,5.0,9.0,0.556,4.0,12.0,16.0,9.0,2.0,1.0,4.0,4.0,32.0,32.1,2.0,15.0,12.0,0.8,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,28.0,49.0,2.8823529411764706,30.1,63.2,3.7176470588235295,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-8),L (-8)
24.0,21.0,2022-12-06,27-290,DEN,DAL,1.0,34.05,7.0,13.0,0.538,0.0,3.0,0.0,5.0,6.0,0.833,0.0,8.0,8.0,8.0,1.0,0.0,3.0,1.0,19.0,17.9,2.0,10.0,7.0,0.7,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,14.0,39.0,2.294117647058824,15.9,57.29999999999999,3.370588235294117,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-15),L (-15)
25.0,22.0,2022-12-08,27-292,DEN,POR,1.0,34.35,14.0,25.0,0.56,1.0,3.0,0.333,4.0,6.0,0.667,3.0,7.0,10.0,9.0,0.0,1.0,6.0,1.0,33.0,25.1,-8.0,22.0,13.0,0.5909090909090909,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,16.0,57.0,3.3529411764705883,23.500000000000007,68.39999999999999,4.023529411764706,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-1),L (-1)
26.0,23.0,2022-12-10,27-294,DEN,UTA,1.0,35.36666666666667,11.0,20.0,0.55,1.0,4.0,0.25,8.0,10.0,0.8,3.0,9.0,12.0,14.0,1.0,4.0,3.0,3.0,31.0,34.8,10.0,16.0,10.0,0.625,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,29.0,51.0,3.0,31.599999999999994,66.0,3.882352941176471,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+1),W (+1)
27.0,24.0,2022-12-14,27-298,DEN,WAS,1.0,33.05,17.0,20.0,0.85,0.0,2.0,0.0,9.0,10.0,0.9,2.0,12.0,14.0,8.0,5.0,1.0,8.0,2.0,43.0,42.9,28.0,18.0,17.0,0.9444444444444444,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,33.0,58.0,3.411764705882353,39.3,72.6,4.270588235294118,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+5),W (+5)
28.0,25.0,2022-12-16,27-300,DEN,LAL,1.0,35.28333333333333,8.0,15.0,0.533,1.0,3.0,0.333,8.0,9.0,0.889,2.0,9.0,11.0,8.0,4.0,0.0,5.0,3.0,25.0,24.8,-14.0,12.0,7.0,0.5833333333333334,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,19.0,50.0,2.9411764705882355,21.6,68.9,4.052941176470589,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+13),W (+13)
29.0,26.0,2022-12-18,27-302,DEN,CHO,1.0,39.68333333333333,13.0,26.0,0.5,2.0,4.0,0.5,12.0,17.0,0.706,7.0,20.0,27.0,10.0,2.0,0.0,5.0,4.0,40.0,38.3,20.0,22.0,11.0,0.5,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,31.0,59.0,3.4705882352941178,33.49999999999999,69.19999999999999,4.070588235294117,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-18),L (-18)
30.0,27.0,2022-12-20,27-304,DEN,MEM,1.0,37.083333333333336,6.0,12.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,4.0,9.0,13.0,13.0,2.0,0.0,4.0,1.0,13.0,18.8,13.0,11.0,5.0,0.4545454545454545,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,24.0,53.0,3.117647058823529,18.800000000000004,70.1,4.123529411764705,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+4),W (+4)
31.0,28.0,2022-12-23,27-307,DEN,POR,1.0,35.71666666666667,12.0,21.0,0.571,0.0,0.0,,5.0,8.0,0.625,2.0,6.0,8.0,11.0,2.0,0.0,2.0,4.0,29.0,27.2,8.0,21.0,12.0,0.5714285714285714,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,19.0,78.0,4.588235294117647,25.19999999999999,85.39999999999999,5.023529411764706,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+14),W (+14)
32.0,29.0,2022-12-25,27-309,DEN,PHO,1.0,44.41666666666666,16.0,25.0,0.64,2.0,4.0,0.5,7.0,9.0,0.778,4.0,11.0,15.0,15.0,0.0,1.0,3.0,4.0,41.0,41.8,12.0,21.0,14.0,0.6666666666666666,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,35.0,57.0,3.3529411764705883,38.99999999999999,65.2,3.835294117647059,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+13),W (+13)
33.0,30.0,2022-12-27,27-311,DEN,SAC,1.0,36.88333333333333,7.0,10.0,0.7,0.0,0.0,,6.0,6.0,1.0,0.0,9.0,9.0,11.0,1.0,0.0,0.0,3.0,20.0,26.0,13.0,10.0,7.0,0.7,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,25.0,67.0,3.941176470588236,23.600000000000005,81.49999999999999,4.794117647058823,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+3),W (+3)
34.0,31.0,2022-12-28,27-312,DEN,SAC,1.0,32.483333333333334,15.0,24.0,0.625,0.0,3.0,0.0,10.0,10.0,1.0,1.0,6.0,7.0,6.0,1.0,1.0,5.0,3.0,40.0,31.4,-1.0,21.0,15.0,0.7142857142857143,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,16.0,67.0,3.941176470588236,27.40000000000001,71.5,4.205882352941177,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+7),W (+7)
35.0,32.0,2022-12-30,27-314,DEN,MIA,1.0,36.28333333333333,8.0,15.0,0.533,2.0,3.0,0.667,1.0,1.0,1.0,1.0,11.0,12.0,12.0,1.0,1.0,3.0,3.0,19.0,21.6,14.0,12.0,6.0,0.5,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,26.0,68.0,4.0,21.2,82.5,4.852941176470588,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-1),L (-1)
36.0,33.0,2023-01-01,27-316,DEN,BOS,1.0,32.03333333333333,10.0,13.0,0.769,2.0,2.0,1.0,8.0,8.0,1.0,0.0,12.0,12.0,12.0,1.0,0.0,0.0,1.0,30.0,37.5,14.0,11.0,8.0,0.7272727272727273,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,34.0,79.0,4.647058823529412,34.3,88.1,5.18235294117647,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+5),W (+5)
37.0,34.0,2023-01-02,27-317,DEN,MIN,1.0,33.28333333333333,10.0,20.0,0.5,1.0,3.0,0.333,3.0,4.0,0.75,1.0,6.0,7.0,9.0,2.0,0.0,5.0,4.0,24.0,17.8,-9.0,17.0,9.0,0.5294117647058824,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,13.0,62.0,3.647058823529412,16.599999999999994,70.0,4.117647058823529,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+12),W (+12)
38.0,35.0,2023-01-05,27-320,DEN,LAC,1.0,24.183333333333334,4.0,8.0,0.5,0.0,1.0,0.0,4.0,5.0,0.8,0.0,6.0,6.0,9.0,1.0,0.0,2.0,0.0,12.0,14.7,18.0,7.0,4.0,0.5714285714285714,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,13.0,100.0,5.882352941176471,13.1,103.6,6.094117647058823,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,L (-13),L (-13)
39.0,36.0,2023-01-06,27-321,DEN,CLE,1.0,35.38333333333333,10.0,17.0,0.588,3.0,4.0,0.75,5.0,5.0,1.0,4.0,11.0,15.0,10.0,2.0,0.0,4.0,4.0,28.0,29.6,18.0,13.0,7.0,0.5384615384615384,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,29.0,81.0,4.764705882352941,27.599999999999994,88.99999999999999,5.235294117647058,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+31),W (+31)
40.0,37.0,2023-01-09,27-324,DEN,LAL,1.0,35.15,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,9.0,11.0,16.0,1.0,1.0,4.0,2.0,14.0,24.7,10.0,4.0,4.0,1.0,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,31.0,78.0,4.588235294117647,23.5,90.99999999999996,5.352941176470586,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+13),W (+13)
41.0,38.0,2023-01-11,27-326,DEN,PHO,1.0,28.3,10.0,15.0,0.667,0.0,0.0,,1.0,3.0,0.333,4.0,14.0,18.0,9.0,1.0,0.0,3.0,3.0,21.0,23.8,17.0,15.0,10.0,0.6666666666666666,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,28.0,54.0,3.176470588235294,23.4,76.69999999999999,4.511764705882352,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+13),W (+13)
42.0,,2023-01-13,27-328,DEN,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,,77.0,4.529411764705882,0.0,94.29999999999998,5.547058823529411,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,,
43.0,39.0,2023-01-15,27-330,DEN,ORL,1.0,34.78333333333333,8.0,11.0,0.727,1.0,4.0,0.25,0.0,0.0,,0.0,10.0,10.0,14.0,2.0,1.0,4.0,3.0,17.0,22.8,16.0,7.0,7.0,1.0,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,29.0,56.0,3.294117647058824,22.800000000000004,78.39999999999998,4.611764705882352,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+29),W (+29)
44.0,40.0,2023-01-17,27-332,DEN,POR,1.0,34.46666666666667,13.0,14.0,0.929,1.0,2.0,0.5,9.0,10.0,0.9,2.0,10.0,12.0,10.0,1.0,1.0,4.0,2.0,36.0,39.3,19.0,12.0,12.0,1.0,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,32.0,56.0,3.294117647058824,35.70000000000001,67.19999999999999,3.952941176470588,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+12),W (+12)
45.0,41.0,2023-01-18,27-333,DEN,MIN,1.0,31.2,12.0,20.0,0.6,0.0,0.0,,7.0,7.0,1.0,4.0,7.0,11.0,13.0,1.0,0.0,3.0,5.0,31.0,31.8,21.0,20.0,12.0,0.6,61,35,67,64,30,29,36,15,59,46,68,54,16,48,41,68.0,56.0,80.0,76.0,,43.0,39.0,43.0,17.0,65.0,56.0,76.0,62.0,23.0,60.0,53.0,0.8970588235294118,0.625,0.8375,0.8421052631578947,,0.6976744186046512,0.7435897435897436,0.8372093023255814,0.8823529411764706,0.9076923076923076,0.8214285714285714,0.8947368421052632,0.8709677419354839,0.6956521739130435,0.8,0.7735849056603774,12,18,2.0,68.0,59.0,0.1764705882352941,0.0,0.3050847457627119,17,26.0,46.0,2.7058823529411766,29.0,65.1,3.829411764705882,31.5,14.9,13.0,8.5,4.5,0.1779884149552396,0.701,0.146,0.406,8.8,11.2,W (+3),W (+3)
