Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with Day'Ron Sharpe,Shared Games with Edmond Sumner,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with Royce O'Neale,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Day'Ron Sharpe,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Day'Ron Sharpe,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Bogdan Bogdanović,Cameron Johnson,Dorian Finney-Smith,Dru Smith,Mikal Bridges,Moses Brown,Nerlens Noel,Payton Pritchard,Spencer Dinwiddie,co_inf with Bogdan Bogdanović,co_inf with Cameron Johnson,co_inf with Dorian Finney-Smith,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Moses Brown,co_inf with Nerlens Noel,co_inf with Payton Pritchard,co_inf with Spencer Dinwiddie,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
1,1,2023-04-09,23-276,BRK,PHI,0,35.083333333333336,6,12,0.5,2,5,0.4,2,2,1.0,3,6,9,7,0,1,4,5,16,13.5,-14,7,4,0.5714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1.0,42.0,57.0,23.0,48.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,76.0,61.0,42.0,58.0,0.0,0.0238095238095238,0.0175438596491228,0.0,0.0208333333333333,0.0188679245283018,0.0,0.0277777777777777,0.0212765957446808,0.0166666666666666,0.0285714285714285,0.0131578947368421,0.025,0.0131578947368421,0.0,0.0,0.0172413793103448,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,15,76.0,6.333333333333333,12.7,75.49999999999999,6.291666666666665,15.5,0.1,-2.0,-0.6,-1.4,0.0017213555675094,0.621,0.417,0.167,0.0,0.0,L (-29),L (-29)
