Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alondes Williams,Shared Games with Ben Simmons,Shared Games with Cam Thomas,Shared Games with David Duke Jr.,Shared Games with Edmond Sumner,Shared Games with Joe Harris,Shared Games with Kessler Edwards,Shared Games with Kevin Durant,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with Nic Claxton,Shared Games with Patty Mills,Shared Games with RaiQuan Gray,Shared Games with Royce O'Neale,Shared Games with Seth Curry,Shared Games with T.J. Warren,Shared Games with Yuta Watanabe,Alondes Williams,Ben Simmons,Cam Thomas,David Duke Jr.,Edmond Sumner,Joe Harris,Kessler Edwards,Kevin Durant,Kyrie Irving,Markieff Morris,Nic Claxton,Patty Mills,RaiQuan Gray,Royce O'Neale,Seth Curry,T.J. Warren,Yuta Watanabe,co_inf with Alondes Williams,co_inf with Ben Simmons,co_inf with Cam Thomas,co_inf with David Duke Jr.,co_inf with Edmond Sumner,co_inf with Joe Harris,co_inf with Kessler Edwards,co_inf with Kevin Durant,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with Nic Claxton,co_inf with Patty Mills,co_inf with RaiQuan Gray,co_inf with Royce O'Neale,co_inf with Seth Curry,co_inf with T.J. Warren,co_inf with Yuta Watanabe,Shared Games with Dorian Finney-Smith,Shared Games with Spencer Dinwiddie,Shared Games with Nerlens Noel,Shared Games with Moses Brown,Shared Games with Cameron Johnson,Shared Games with Dru Smith,Shared Games with Mikal Bridges,Bogdan Bogdanović,Cameron Johnson,Dorian Finney-Smith,Dru Smith,Mikal Bridges,Moses Brown,Nerlens Noel,Payton Pritchard,Spencer Dinwiddie,co_inf with Dorian Finney-Smith,co_inf with Spencer Dinwiddie,co_inf with Nerlens Noel,co_inf with Moses Brown,co_inf with Bogdan Bogdanović,co_inf with Cameron Johnson,co_inf with Dru Smith,co_inf with Mikal Bridges,co_inf with Payton Pritchard,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
66.0,36.0,2023-03-09,21-123,BRK,MIL,0,29.616666666666667,5.0,13.0,.385,0.0,1.0,.000,1,1.0,1.000,3.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,11.0,8.0,-9,12.0,5.0,0.4166666666666667,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,4.0,104.0,4.333333333333333,7.599999999999996,126.8,5.283333333333333,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+10),W (+10)
67.0,,2023-03-10,21-124,BRK,MIN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,,59.0,2.458333333333333,0.0,76.8,3.2,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+16),W (+16)
68.0,,2023-03-12,21-126,BRK,DEN,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,,41.0,1.7083333333333333,0.0,48.99999999999999,2.0416666666666665,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+22),W (+22)
69.0,,2023-03-14,21-128,BRK,OKC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,,49.0,2.0416666666666665,0.0,73.10000000000001,3.045833333333334,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,L (-5),L (-5)
70.0,,2023-03-16,21-130,BRK,SAC,Did Not Play,0.0,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,,84.0,3.5,0.0,96.79999999999998,4.033333333333332,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+1),W (+1)
71.0,37.0,2023-03-19,21-133,BRK,DEN,0,7.55,1.0,2.0,.500,0.0,0.0,,3,4.0,.750,2.0,3.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0,6.2,+13,2.0,1.0,0.5,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,5.0,72.0,3.0,5.0,97.2,4.05,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+2),W (+2)
72.0,38.0,2023-03-21,21-135,BRK,CLE,0,19.78333333333333,8.0,12.0,.667,1.0,1.0,1.000,3,4.0,.750,9.0,2.0,11.0,0.0,2.0,2.0,2.0,2.0,20.0,21.9,+27,11.0,7.0,0.6363636363636364,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,17.0,57.0,2.375,20.7,67.6,2.8166666666666664,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,L (-14),L (-14)
73.0,39.0,2023-03-23,21-137,BRK,CLE,0,14.383333333333333,3.0,5.0,.600,0.0,1.0,.000,0,1.0,.000,1.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,6.0,4.6,+2,4.0,3.0,0.75,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,5.0,65.0,2.708333333333333,4.6000000000000005,72.6,3.025,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,L (-5),L (-5)
74.0,40.0,2023-03-25,21-139,BRK,MIA,0,13.75,3.0,4.0,.750,0.0,0.0,,3,3.0,1.000,6.0,2.0,8.0,2.0,1.0,1.0,0.0,1.0,9.0,14.9,-2,4.0,3.0,0.75,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,14.0,58.0,2.4166666666666665,13.699999999999998,79.5,3.3125,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,L (-6),L (-6)
75.0,41.0,2023-03-26,21-140,BRK,ORL,0,15.25,3.0,4.0,.750,0.0,0.0,,2,2.0,1.000,5.0,1.0,6.0,0.0,1.0,1.0,1.0,4.0,8.0,9.3,-12,4.0,3.0,0.75,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,9.0,57.0,2.375,8.499999999999998,81.10000000000002,3.379166666666668,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,L (-6),L (-6)
76.0,42.0,2023-03-29,21-143,BRK,HOU,0,7.216666666666667,2.0,3.0,.667,0.0,0.0,,0,2.0,.000,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4.3,-1,3.0,2.0,0.6666666666666666,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,3.0,81.0,3.375,4.3,100.3,4.179166666666666,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,L (-2),L (-2)
77.0,43.0,2023-03-31,21-145,BRK,ATL,0,8.6,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.2,-17,2.0,0.0,0.0,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,1.0,60.0,2.5,-0.1999999999999998,74.10000000000001,3.0875000000000004,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+29),W (+29)
78.0,44.0,2023-04-02,21-147,BRK,UTA,0,14.75,2.0,3.0,.667,0.0,0.0,,2,2.0,1.000,4.0,3.0,7.0,0.0,0.0,0.0,2.0,2.0,6.0,5.6,0,3.0,2.0,0.6666666666666666,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,6.0,90.0,3.75,4.800000000000001,104.5,4.354166666666667,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,L (-13),L (-13)
79.0,45.0,2023-04-04,21-149,BRK,MIN,0,2.6,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,+3,0.0,0.0,,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,1.0,101.0,4.208333333333333,0.7,114.5,4.770833333333333,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+9),W (+9)
80.0,46.0,2023-04-05,21-150,BRK,DET,0,11.966666666666669,4.0,6.0,.667,0.0,0.0,,2,6.0,.333,5.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,10.0,11.9,+8,6.0,4.0,0.6666666666666666,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,7.0,83.0,3.458333333333333,11.1,106.5,4.4375,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+17),W (+17)
81.0,47.0,2023-04-07,21-152,BRK,ORL,0,10.0,2.0,2.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,5.7,0,2.0,2.0,1.0,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,3.0,103.0,4.291666666666667,4.9,124.8,5.2,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,W (+1),W (+1)
82.0,48.0,2023-04-09,21-154,BRK,PHI,1,25.08333333333333,2.0,6.0,.333,0.0,0.0,,1,1.0,1.000,3.0,7.0,10.0,4.0,0.0,2.0,0.0,3.0,5.0,8.8,-23,6.0,2.0,0.3333333333333333,1,21,37,19,31,43,12,19,18,16,42,30,1,43,31,10,37,1.0,42.0,57.0,23.0,53.0,74.0,36.0,47.0,60.0,35.0,76.0,40.0,1,76.0,61.0,42.0,58.0,1.0,0.5,0.6491228070175439,0.8260869565217391,0.5849056603773585,0.581081081081081,0.3333333333333333,0.4042553191489361,0.3,0.4571428571428571,0.5526315789473685,0.75,1.0,0.5657894736842105,0.5081967213114754,0.238095238095238,0.6379310344827587,16,17,1,1,16,6,16,54.0,42.0,66.0,15.0,83.0,36.0,17.0,48.0,79.0,0.2424242424242424,0.2151898734177215,0.0588235294117647,0.0277777777777777,0.0,0.3809523809523809,0.4,0.1927710843373494,0.0,24,14.0,72.0,3.0,8.400000000000002,104.4,4.3500000000000005,17.8,1.6,-2.3,-1.8,-0.6,0.0244217321140398,0.581,0.064,0.322,0.0,0.8,L (-5),L (-5)
